Scenario,Model,ExoMode,WindowDay,HorizonIdx,ForecastDay,Truth_S,Projected_S,AbsError_S,Truth_I,Projected_I,AbsError_I
A1,ARX,Both,77,11,88,50361.6153905768,53098.4948293,2736.87943872327,8514.34675158565,9842.02137860403,1327.67462701838
A1,ARX,Both,77,12,89,48868.117045877,51791.1666670319,2923.0496211549,8692.38903596866,10139.0792598541,1446.69022388539
A1,ARX,Both,77,13,90,47357.7304299596,50460.4711874114,3102.7407574518,8866.39034198269,10428.937151073,1562.54680909028
A1,ARX,Both,77,14,91,45831.8003726954,49108.9880466452,3277.18767394985,9035.87606848162,10710.4563863835,1674.58031790191
A1,ARX,Both,84,1,85,54728.185700982,55130.3725674366,402.186866454664,7960.73508921778,8056.94945656202,96.214367344237
A1,ARX,Both,84,2,86,53292.8484414956,54088.5853997837,795.736958288071,8148.0450464719,8340.49088943299,192.44584296109
A1,ARX,Both,84,3,87,51836.935930837,53018.2421295902,1181.30619875317,8332.74004769149,8620.87879138288,288.138743691394
A1,ARX,Both,84,4,88,50361.6153905768,51921.2495675169,1559.63417694018,8514.34675158565,8897.07753169307,382.730780107422
A1,ARX,Both,84,5,89,48868.117045877,50799.6556949902,1931.53864911316,8692.38903596866,9168.04820694153,475.659170972869
A1,ARX,Both,84,6,90,47357.7304299596,49655.6393414447,2297.90891148506,8866.39034198269,9432.75730127679,566.366959294101
A1,ARX,Both,84,7,91,45831.8003726954,48491.4984762773,2659.6981035819,9035.87606848162,9690.18550682379,654.309438342172
A1,ARX,Both,84,8,92,44291.7227189545,47309.6372357055,3017.91451675105,9200.37599034655,9939.33658322287,738.960592876319
A1,ARX,Both,84,9,93,42738.9398298455,46112.5518253109,3373.61199546534,9359.42667216547,10179.2461321774,819.819460011884
A1,ARX,Both,84,10,94,41174.9359279102,44902.8154571764,3727.87952926622,9512.57384640162,10408.9901622886,896.416315886969
A1,ARX,Both,84,11,95,39601.2323559101,43683.0624957875,4081.83013987738,9659.37472284586,10627.6933214426,968.318598596739
A1,ARX,Both,84,12,96,38019.3828283419,42455.9719989141,4436.58917057225,9799.40019372379,10834.5366785554,1035.13648483158
A1,ARX,Both,84,13,97,36430.9687656589,41224.2508482746,4793.28208261562,9932.2368961879,11028.7649434894,1096.52804730148
A1,ARX,Both,84,14,98,34837.5948139945,39990.6166697344,5153.02185573987,10057.4890908826,11209.6930232576,1152.20393237497
A1,ARX,Both,91,1,92,44291.7227189545,44796.0823167956,504.359597841118,9200.37599034655,9269.61542072016,69.2394303736073
A1,ARX,Both,91,2,93,42738.9398298455,43745.1018338667,1006.16200402117,9359.42667216547,9494.84813580095,135.421463635483
A1,ARX,Both,91,3,94,41174.9359279102,42681.2505687644,1506.31464085428,9512.57384640162,9710.71514267055,198.141296268926
A1,ARX,Both,91,4,95,39601.2323559101,41606.9772091811,2005.74485327102,9659.37472284586,9916.40242806763,257.027705221768
A1,ARX,Both,91,5,96,38019.3828283419,40524.7722088176,2505.38938047573,9799.40019372379,10111.1482685341,311.748074810277
A1,ARX,Both,91,6,97,36430.9687656589,39437.1521306101,3006.18336495117,9932.2368961879,10294.2499388118,362.01304262391
A1,ARX,Both,91,7,98,34837.5948139945,38346.6437963067,3509.04898231218,10057.4890908826,10465.0698015234,407.580710640783
A1,ARX,Both,91,8,99,33240.8846688633,37255.7684299078,4014.88376104447,10174.7803115777,10623.0406936076,448.260382029897
A1,ARX,Both,91,9,100,31642.4773411731,36167.0259802821,4524.54863910902,10283.7547361348,10767.6705372216,483.915801086736
A1,ARX,Both,91,10,101,30044.0240297955,35082.8798027546,5038.85577295909,10384.0782227743,10898.5461164234,514.467893649053
A1,ARX,Both,91,11,102,28447.1857997094,34005.7418708331,5558.55607112365,10475.4389469566,11015.3359755665,539.897028609865
A1,ARX,Both,91,12,103,26853.6323124645,32937.9586777646,6084.32636530003,10557.5475620421,11117.7924106059,560.244848563763
A1,ARX,Both,91,13,104,25265.04192264,31881.7979736208,6616.75605098085,10630.1367895639,11205.7525400638,575.615750499899
A1,ARX,Both,91,14,105,23683.1035496186,30839.4364674963,7156.33291787767,10692.9603198811,11279.1384578493,586.17813796818
A1,ARX,Both,98,1,99,33240.8846688633,33854.3229583643,613.438289501028,10174.7803115777,10209.4875537463,34.7072421685716
A1,ARX,Both,98,2,100,31642.4773411731,32872.3560908088,1229.87874963576,10283.7547361348,10348.6623852111,64.9076490762927
A1,ARX,Both,98,3,101,30044.0240297955,31894.0680046202,1850.04397482472,10384.0782227743,10474.6185617748,90.5403390004867
A1,ARX,Both,98,4,102,28447.1857997094,30921.7823810456,2474.59658133622,10475.4389469566,10587.0399585985,111.601011641906
A1,ARX,Both,98,5,103,26853.6323124645,29957.7592139373,3104.12690147282,10557.5475620421,10685.6912487154,128.143686673277
A1,ARX,Both,98,6,104,25265.04192264,29004.1820449301,3739.14012229013,10630.1367895639,10770.4189129826,140.282123418685
A1,ARX,Both,98,7,105,23683.1035496186,28063.1461341519,4380.04258453328,10692.9603198811,10841.1513630461,148.191043164956
A1,ARX,Both,98,8,106,22109.5208732395,27136.647674245,5027.12680100557,10745.790867303,10897.8981940609,152.107326757907
A1,ARX,Both,98,9,107,20546.0196084608,26226.5741370333,5680.55452857243,10788.4171693926,10940.7485976184,152.331428225812
A1,ARX,Both,98,10,108,18994.3589268167,25334.6958229523,6340.33689613564,10820.6396383687,10969.8689779912,149.22933962251
A1,ARX,Both,98,11,109,17456.3485761146,24462.658663797,7006.31008768246,10842.2642474318,10985.4998261739,143.235578742109
A1,ARX,Both,98,12,110,15933.874016522,23611.9783098465,7678.10429332443,10853.0940397041,10987.9519160683,134.857876364233
A1,ARX,Both,98,13,111,14428.9331403993,22784.0355133902,8355.10237299092,10852.9173359719,10977.6018954009,124.684559429033
A1,ARX,Both,98,14,112,12943.69024322,21980.0728024474,9036.38255922741,10841.4912064993,10954.8873504552,113.396143955948
A1,ARX,Both,105,1,106,22109.5208732395,22831.1169135074,721.596040267901,10745.790867303,10746.4662663574,0.675399054431182
A1,ARX,Both,105,2,107,20546.0196084608,21995.1311074511,1449.11149899023,10788.4171693926,10786.1647578576,2.2524115350061
A1,ARX,Both,105,3,108,18994.3589268167,21176.895359303,2182.53643248634,10820.6396383687,10812.2336811067,8.4059572620572
A1,ARX,Both,105,4,109,17456.3485761146,20378.0327807763,2921.6842046617,10842.2642474318,10824.9252372831,17.339010148693
A1,ARX,Both,105,5,110,15933.874016522,19600.0344643852,3666.16044786322,10853.0940397041,10824.562114877,28.5319248270735
A1,ARX,Both,105,6,111,14428.9331403993,18844.2548838446,4415.32174344535,10852.9173359719,10811.5330537185,41.3842822534352
A1,ARX,Both,105,7,112,12943.69024322,18111.9085936392,5168.21835041918,10841.4912064993,10786.2878778535,55.2033286457663
A1,ARX,Both,105,8,113,11480.5565715523,17404.0682067775,5923.51163522517,10818.5179072981,10749.3320794548,69.1858278433247
A1,ARX,Both,105,9,114,10042.3134160876,16721.6636143645,6679.35019827683,10783.6104620117,10701.2210387522,82.3894232594921
A1,ARX,Both,105,10,115,8632.30636570403,16065.4823967304,7433.17603102639,10736.2407836375,10642.5539661492,93.6868174882857
A1,ARX,Both,105,11,116,7254.7648073867,15436.1713635248,8181.40655613814,10675.6583486166,10573.9676523868,101.690696229802
A1,ARX,Both,105,12,117,5915.35554030093,14834.2391494546,8918.88360915363,10600.7563858112,10496.1301109967,104.626274814425
A1,ARX,Both,105,13,118,4622.20684851365,14260.0597831946,9637.85293468093,10509.8381011779,10409.7341945397,100.103906638287
A1,ARX,Both,105,14,119,3387.96527154675,13713.8771393634,10325.9118678166,10400.1761992927,10315.4912624654,84.6849368272342
A1,ARX,Both,112,1,113,11480.5565715523,12294.0539192581,813.497347705763,10818.5179072981,10795.4296642957,23.0882430024467
A1,ARX,Both,112,2,114,10042.3134160876,11670.8368067244,1628.52339063676,10783.6104620117,10737.9928449493,45.6176170623676
A1,ARX,Both,112,3,115,8632.30636570403,11074.7897777056,2442.4834120016,10736.2407836375,10669.8363014941,66.4044821433708
A1,ARX,Both,112,4,116,7254.7648073867,10506.5104614555,3251.74565406883,10675.6583486166,10591.6572257772,84.001122839396
A1,ARX,Both,112,5,117,5915.35554030093,9966.44559324593,4051.090052945,10600.7563858112,10504.1878709238,96.5685148873545
A1,ARX,Both,112,6,118,4622.20684851365,9454.89446909187,4832.68762057823,10509.8381011779,10408.1888556009,101.64924557708
A1,ARX,Both,112,7,119,3387.96527154675,8972.01345090187,5584.04817935513,10400.1761992927,10304.4424068235,95.7337924691474
A1,ARX,Both,112,8,120,2234.37838577234,8517.82146358028,6283.44307780795,10267.0977931699,10193.745593346,73.3521998239448
A1,ARX,Both,112,9,121,1203.89597068542,8092.20642190689,6888.31045122147,10101.8222498319,10076.9035983657,24.9186514661906
A1,ARX,Both,112,10,122,392.681451857536,7694.93251965732,7302.25106779978,9885.42032916774,9954.72307907519,69.3027499074506
A1,ARX,Both,112,11,123,13.9968882760104,7325.64830545935,7311.65141718334,9570.75024628079,9828.00566213019,257.255415849404
A1,ARX,Both,112,12,124,0.999990000099962,6983.8954585532,6982.8954685531,9097.56715115663,9697.54162870483,599.9744775482
A1,ARX,Both,112,13,125,0.999990000099998,6669.1181625491,6668.118172549,8510.42422293859,9564.10385042475,1053.67962748616
A1,ARX,Both,112,14,126,0.999990000100001,6380.67295665708,6379.67296665698,7863.61104763599,9428.44204751382,1564.83099987782
A1,ARX,Both,119,1,120,2234.37838577234,3027.6659179158,793.287532143466,10267.0977931699,10244.8947652629,22.2030279069968
A1,ARX,Both,119,2,121,1203.89597068542,2702.21644300914,1498.32047232372,10101.8222498319,10083.0128147181,18.8094351138625
A1,ARX,Both,119,3,122,392.681451857536,2410.83913939824,2018.1576875407,9885.42032916774,9915.85306137855,30.4327322108147
A1,ARX,Both,119,4,123,13.9968882760104,2152.4688110884,2138.47192281239,9570.75024628079,9744.82715664265,174.07691036186
A1,ARX,Both,119,5,124,0.999990000099962,1925.75377739008,1924.75378738998,9097.56715115663,9571.42474059703,473.857589440393
A1,ARX,Both,119,6,125,0.999990000099998,1729.07017224105,1728.07018224095,8510.42422293859,9397.1913997916,886.767176853011
A1,ARX,Both,119,7,126,0.999990000100001,1560.55347722699,1559.55348722689,7863.61104763599,9223.69329413704,1360.08224650105
A1,ARX,Both,119,8,127,0.999990000100001,1418.14924335549,1417.14925335539,7195.56291711638,9052.46840118581,1856.90548406943
A1,ARX,Both,119,9,128,0.999990000100001,1299.68151029662,1298.68152029652,6532.85313762268,8884.96759462003,2352.11445699734
A1,ARX,Both,119,10,129,0.999990000099998,1202.93326140563,1201.93327140553,5893.26431320441,8722.49227109192,2829.22795788751
A1,ARX,Both,119,11,130,0.999990000099984,1125.72976392494,1124.72977392484,5288.12068033937,8566.1376022368,3278.01692189743
A1,ARX,Both,119,12,131,0.999990000099984,1066.0142993782,1065.0143093781,4724.05288450073,8416.75049493213,3692.69761043141
A1,ARX,Both,119,13,132,0.999990000099998,1021.90725851992,1020.90726851982,4204.32762109989,8274.9086974593,4070.58107635941
A1,ARX,Both,119,14,133,0.999990000099997,991.743279919294,990.743289919194,3729.8443546637,8140.92311649146,4411.07876182777
A1,ARX,Both,126,1,127,0.999990000100001,1.00639978879996,0.00640978869995545,7195.56291711638,7771.24966322389,575.686746107516
A1,ARX,Both,126,2,128,0.999990000100001,1.02781926869211,0.0278292685921043,6532.85313762268,7692.05543148274,1159.20229386006
A1,ARX,Both,126,3,129,0.999990000099998,1.063240552572,0.0632505524719973,5893.26431320441,7624.15006463095,1730.88575142654
A1,ARX,Both,126,4,130,0.999990000099984,1.11221366370237,0.112223663602385,5288.12068033937,7565.92286896267,2277.8021886233
A1,ARX,Both,126,5,131,0.999990000099984,1.17471218723747,0.174722187137491,4724.05288450073,7515.99259680876,2791.93971230803
A1,ARX,Both,126,6,132,0.999990000099998,1.25103275172157,0.251042751621569,4204.32762109989,7473.17488555052,3268.84726445063
A1,ARX,Both,126,7,133,0.999990000099997,1.34172120443562,0.341731204335628,3729.8443546637,7436.45412686003,3706.60977219633
A1,ARX,Both,126,8,134,0.999990000099999,1.4475150209196,0.447525020819597,3299.87792667593,7404.9594799724,4105.08155329647
A1,ARX,Both,126,9,135,0.9999900001,1.56929348468229,0.569303484582289,2912.62774276929,7377.94424547145,4465.31650270216
A1,ARX,Both,126,10,136,0.999990000099999,1.70803083564037,0.708040835540368,2565.62023950755,7354.76818869595,4789.1479491884
A1,ARX,Both,126,11,137,0.999990000099999,1.86474853075088,0.864758530650881,2256.00030605707,7334.88238717405,5078.88208111698
A1,ARX,Both,126,12,138,0.999990000099999,2.0404638956856,1.0404738955856,1980.73934648516,7317.81624409151,5337.07689760635
A1,ARX,Both,126,13,139,0.9999900001,2.23613326371069,1.23614326361069,1736.78088601337,7303.16636032986,5566.38547431649
A1,ARX,Both,126,14,140,0.999990000099999,2.45258841945922,1.45259841935923,1521.1395944724,7290.58699874451,5769.4474042721
A1,ARX,Both,133,1,134,0.999990000099999,1.95544095842724,0.955450958327239,3299.87792667593,4226.57293789222,926.695011216284
A1,ARX,Both,133,2,135,0.9999900001,3.46214459431374,2.46215459421374,2912.62774276929,4651.93466579094,1739.30692302165
A1,ARX,Both,133,3,136,0.999990000099999,5.66666465062249,4.66667465052249,2565.62023950755,5015.98094678467,2450.36070727712
A1,ARX,Both,133,4,137,0.999990000099999,8.70605033174665,7.70606033164665,2256.00030605707,5327.33474114772,3071.33443509065
A1,ARX,Both,133,5,138,0.999990000099999,12.7011543672497,11.7011643671497,1980.73934648516,5593.40061402426,3612.6612675391
A1,ARX,Both,133,6,139,0.9999900001,17.7529454956153,16.7529554955153,1736.78088601337,5820.54156137567,4083.76067536229
A1,ARX,Both,133,7,140,0.999990000099999,23.9412543374059,22.9412643373059,1521.1395944724,6014.22905956758,4493.08946509518
A1,ARX,Both,133,8,141,0.999990000099999,31.325004100748,30.3250141006481,1330.96610381189,6179.17034447576,4848.20424066387
A1,ARX,Both,133,9,142,0.9999900001,39.943143697874,38.943153697774,1163.58674968439,6319.41676044249,5155.8300107581
A1,ARX,Both,133,10,143,0.999990000099997,49.8153216668273,48.8153316667273,1016.52520115171,6438.45740668418,5421.93220553247
A1,ARX,Both,133,11,144,0.999990000099996,60.9422097721094,59.9422197720094,887.511380665618,6539.29919124217,5651.78781057655
A1,ARX,Both,133,12,145,0.999990000099996,73.3050616774992,72.3050716773992,774.481176174675,6624.53631083525,5850.05513466057
A1,ARX,Both,133,13,146,0.999990000099994,86.8643538514646,85.8643638513646,675.570363537422,6696.41088481136,6020.84052127393
A1,ARX,Both,133,14,147,0.999990000099998,101.557506022081,100.557516021981,589.104566812054,6756.86558061217,6167.76101380011
A1,ARX,Both,140,1,141,0.999990000099999,3.61157791999992,2.61158791989992,1330.96610381189,2331.70532825847,1000.73922444657
A1,ARX,Both,140,2,142,0.9999900001,9.97844695338467,8.97845695328466,1163.58674968439,3023.37738004685,1859.79063036247
A1,ARX,Both,140,3,143,0.999990000099997,22.9254237999196,21.9254337998196,1016.52520115171,3610.63593904139,2594.11073788968
A1,ARX,Both,140,4,144,0.999990000099996,46.0481231084974,45.0481331083974,887.511380665618,4105.14503588129,3217.63365521567
A1,ARX,Both,140,5,145,0.999990000099996,83.64718103149,82.64719103139,774.481176174675,4516.14163931883,3741.66046314415
A1,ARX,Both,140,6,146,0.999990000099994,140.837700067007,139.837710066907,675.570363537422,4850.57316773511,4175.00280419768
A1,ARX,Both,140,7,147,0.999990000099998,223.201954673022,222.201964672922,589.104566812054,5113.65588648221,4524.55131967016
A1,ARX,Both,140,8,148,0.999990000100001,334.172776904232,333.172786904132,513.586889377564,5311.66253661142,4798.07564723386
A1,ARX,Both,140,9,149,0.999990000100009,472.071312284233,471.071322284133,447.684339018283,5454.80711472006,5007.12277570177
A1,ARX,Both,140,10,150,0.999990000100004,631.005742106152,630.005752106052,390.21386442309,5556.00970164603,5165.79583722294
A1,ARX,Both,140,11,151,0.999990000100001,804.148977980308,803.148987980208,340.128417812104,5627.42883790886,5287.30042009675
A1,ARX,Both,140,12,152,0.9999900001,985.796137970946,984.796147970846,296.503631951875,5678.56457548545,5382.06094353358
A1,ARX,Both,140,13,153,0.999990000099999,1171.73863940652,1170.73864940642,258.52518456896,5716.22641139003,5457.70122682107
A1,ARX,Both,140,14,154,0.999990000099999,1358.95129574121,1357.95130574111,225.47702707754,5745.17762379666,5519.70059671912
A1,ARX,Both,147,1,148,0.999990000100001,5.44028900579612,4.44029900569612,513.586889377564,1531.35267227186,1017.76578289429
A1,ARX,Both,147,2,149,0.999990000100009,19.2588252135953,18.2588352134953,447.684339018283,2331.09218101643,1883.40784199815
A1,ARX,Both,147,3,150,0.999990000100004,52.6418017984664,51.6418117983664,390.21386442309,2999.69515233384,2609.48128791075
A1,ARX,Both,147,4,151,0.999990000100001,121.592039241892,120.592049241792,340.128417812104,3541.14304344944,3201.01462563733
A1,ARX,Both,147,5,152,0.9999900001,249.517101800244,248.517111800144,296.503631951875,3950.76878691343,3654.26515496156
A1,ARX,Both,147,6,153,0.999990000099999,452.018260612893,451.018270612793,258.52518456896,4230.71308540581,3972.18790083685
A1,ARX,Both,147,7,154,0.999990000099999,715.131665705212,714.131675705112,225.47702707754,4410.94672628763,4185.46969921009
A1,ARX,Both,147,8,155,0.999990000099999,1012.53250175036,1011.53251175026,196.730546363615,4529.7545697417,4333.02402337809
A1,ARX,Both,147,9,156,0.999990000099999,1325.40894173524,1324.40895173514,171.734672635222,4613.41000035442,4441.6753277192
A1,ARX,Both,147,10,157,0.999990000099999,1643.23624116067,1642.23625116057,150.006899013844,4676.81783297182,4526.81093395797
A1,ARX,Both,147,11,158,0.999990000099999,1960.15513104374,1959.15514104364,131.125222715481,4728.42600890167,4597.30078618619
A1,ARX,Both,147,12,159,0.999990000100015,2272.64724089023,2271.64725089013,114.720914544838,4773.29972312392,4658.57880857908
A1,ARX,Both,147,13,160,0.999990000100352,2578.3813678936,2577.3813778935,100.472068549032,4814.67837154544,4714.20630299641
A1,ARX,Both,147,14,161,0.999990000104439,2875.64996260364,2874.64997260354,88.0978712104063,4854.76221411499,4766.66434290459
A1,ARX,Both,154,1,155,0.999990000099999,6.61920718916993,5.61921718906993,196.730546363615,1219.082265627,1022.35171926338
A1,ARX,Both,154,2,156,0.999990000099999,25.6695168120147,24.6695268119147,171.734672635222,2059.1600597333,1887.42538709807
A1,ARX,Both,154,3,157,0.999990000099999,74.0699534941013,73.0699634940013,150.006899013844,2753.70542191567,2603.69852290182
A1,ARX,Both,154,4,158,0.999990000099999,178.436414636767,177.436424636667,131.125222715481,3298.4713813463,3167.34615863082
A1,ARX,Both,154,5,159,0.999990000100015,370.298413260978,369.298423260878,114.720914544838,3683.13854880591,3568.41763426107
A1,ARX,Both,154,6,160,0.999990000100352,645.754053716043,644.754063715943,100.472068549032,3931.6563139789,3831.18424542987
A1,ARX,Both,154,7,161,0.999990000104439,968.344633312215,967.34464331211,88.0978712104063,4096.55480487237,4008.45693366196
A1,ARX,Both,154,8,162,0.99999000013293,1309.06841719026,1308.06842719013,77.3535134450686,4216.78492423436,4139.43141078929
A1,ARX,Both,154,9,163,0.999990000268879,1652.66736683017,1651.66737682991,68.0257027652764,4313.09696448719,4245.07126172191
A1,ARX,Both,154,10,164,0.999990000758401,1991.32434323042,1990.32435322966,59.9287024919637,4396.358291963,4336.42958947104
A1,ARX,Both,154,11,165,0.999990002174063,2320.64681422206,2319.64682421989,52.9008440307647,4472.6921187291,4419.79127469833
A1,ARX,Both,154,12,166,0.999990005607028,2637.85290544133,2636.85291543572,46.8014586641666,4545.84733305116,4499.04587438699
A1,ARX,Both,154,13,167,0.999990012810357,2940.95722005787,2939.95723004506,41.5081797850744,4618.29899443831,4576.79081465324
A1,ARX,Both,154,14,168,0.999990026204243,3228.38374389881,3227.38375387261,36.9145722014706,4691.79287125875,4654.87829905728
A1,ARX,Both,161,1,162,0.99999000013293,6.98303681161453,5.9830468114816,77.3535134450686,1101.5981237299,1024.24461028483
A1,ARX,Both,161,2,163,0.999990000268879,27.1233319836529,26.123341983384,68.0257027652764,1957.62943081423,1889.60372804896
A1,ARX,Both,161,3,164,0.999990000758401,76.9148474589261,75.9148574581677,59.9287024919637,2665.53428801471,2605.60558552274
A1,ARX,Both,161,4,165,0.999990002174063,180.071502280264,179.07151227809,52.9008440307647,3223.98985048961,3171.08900645885
A1,ARX,Both,161,5,166,0.999990005607028,361.038663438916,360.038673433309,46.8014586641666,3629.31847037641,3582.51701171224
A1,ARX,Both,161,6,167,0.999990012810357,612.169307460211,611.169317447401,41.5081797850744,3908.26930600607,3866.76112622099
A1,ARX,Both,161,7,168,0.999990026204243,900.004983091999,899.004993065795,36.9145722014706,4109.31468818721,4072.40011598574
A1,ARX,Both,161,8,169,0.999990048690524,1197.99368870043,1196.99369865174,32.9280517972739,4268.35647919726,4235.42842739999
A1,ARX,Both,161,9,170,0.999990083293913,1491.6236818598,1490.62369177651,29.4680653742272,4405.12523317635,4375.65716780213
A1,ARX,Both,161,10,171,0.999990132714103,1773.16468328702,1772.1646931543,26.4645055899233,4530.23808872026,4503.77358313033
A1,ARX,Both,161,11,172,0.999990198904424,2038.10784273714,2037.10785253824,23.856338711903,4649.79793347375,4625.94159476185
A1,ARX,Both,161,12,173,0.999990282778779,2283.48959573691,2282.48960545413,21.5904235090956,4767.59995505057,4746.00953154147
A1,ARX,Both,161,13,174,0.999990384102055,2507.12000282858,2506.12001244448,19.6204989055718,4886.18230530703,4866.56180640146
A1,ARX,Both,161,14,175,0.999990501563928,2707.21167782986,2706.2116873283,17.9063172465788,5007.3530437775,4989.44672653092
A1,ARX,Both,168,1,169,0.999990048690524,6.86284831871413,5.86285827002361,32.9280517972739,1058.38972179277,1025.46166999549
A1,ARX,Both,168,2,170,0.999990083293913,25.6014509573257,24.6014608740318,29.4680653742272,1921.79604191224,1892.32797653802
A1,ARX,Both,168,3,171,0.999990132714103,68.9338483510295,67.9338582183154,26.4645055899233,2640.4513657925,2613.98686020257
A1,ARX,Both,168,4,172,0.999990198904424,151.51899054264,150.519000343735,23.856338711903,3221.06140900398,3197.20507029208
A1,ARX,Both,168,5,173,0.999990282778779,286.84461881423,285.844628531451,21.5904235090956,3669.2074237327,3647.6170002236
A1,ARX,Both,168,6,174,0.999990384102055,470.847504065773,469.847513681671,19.6204989055718,4005.83153340854,3986.21103450297
A1,ARX,Both,168,7,175,0.999990501563928,680.884225719184,679.88423521762,17.9063172465788,4267.15934974288,4249.2530324963
A1,ARX,Both,168,8,176,0.999990632992707,894.673656681441,893.673666048448,16.4129001634467,4484.65579392416,4468.24289376071
A1,ARX,Both,168,9,177,0.999990775645079,1097.98234633635,1096.9823555607,15.1098955138434,4678.05987473704,4662.9499792232
A1,ARX,Both,168,10,178,0.99999092650851,1282.577509497,1281.57751857049,13.9710165948004,4858.76960610391,4844.79858950911
A1,ARX,Both,168,11,179,0.999991082568327,1443.52525165078,1442.52526056821,12.9735482877009,5033.49973114349,5020.52618285578
A1,ARX,Both,168,12,180,0.999991241012222,1577.63184667012,1576.63185542911,12.0979083976861,5206.39252877149,5194.29462037381
A1,ARX,Both,168,13,181,0.999991399363943,1682.67082525086,1681.67083385149,11.3272556934912,5380.10301525663,5368.77575956313
A1,ARX,Both,168,14,182,0.999991555551685,1757.01484373444,1756.01485217889,10.6471387358665,5556.35339095678,5545.70625222092
A1,ARX,Both,175,1,176,0.999990632992707,6.54836220190397,5.54837156891126,16.4129001634467,1042.78237335418,1026.36947319073
A1,ARX,Both,175,2,177,0.999990775645079,23.078887800541,22.0788970248959,15.1098955138434,1910.26534870032,1895.15545318648
A1,ARX,Both,175,3,178,0.99999092650851,58.2985626732112,57.2985717467027,13.9710165948004,2637.58432297166,2623.61330637686
A1,ARX,Both,175,4,179,0.999991082568327,119.035238567644,118.035247485075,12.9735482877009,3238.13763971109,3225.16409142339
A1,ARX,Both,175,5,180,0.999991241012222,209.046064460851,208.046073219839,12.0979083976861,3725.55745187639,3713.4595434787
A1,ARX,Both,175,6,181,0.999991399363943,324.007515722223,323.007524322859,11.3272556934912,4118.87385362207,4107.54659792858
A1,ARX,Both,175,7,182,0.999991555551685,450.377454515906,449.377462960354,10.6471387358665,4443.46791154447,4432.8207728086
A1,ARX,Both,175,8,183,0.999991707924243,572.732534234314,571.73254252639,10.0451814097796,4723.39501366963,4713.34983225985
A1,ARX,Both,175,9,184,0.999991855230403,679.471076019445,678.471084164215,9.51080221027812,4976.01105589965,4966.50025368937
A1,ARX,Both,175,10,185,0.999991996576025,763.374353660961,762.374361664385,9.03496492426412,5212.22400802531,5203.18904310105
A1,ARX,Both,175,11,186,0.999992131370501,820.403516023877,819.403523892506,8.6099585754943,5438.45686565101,5429.84690707552
A1,ARX,Both,175,12,187,0.999992259271003,848.6813076711,847.681315411829,8.22920451670178,5658.20577925375,5649.97657473705
A1,ARX,Both,175,13,188,0.999992380129886,847.944376880115,846.944384499985,7.88708848318,5872.9539685841,5865.06688010092
A1,ARX,Both,175,14,189,0.999992493948196,819.34839512262,818.348402628672,7.57881534739005,6082.63068757499,6075.0518722276
A1,ARX,Both,182,1,183,0.999991707924243,6.19058949715407,5.19059778922983,10.0451814097796,1037.09548353034,1027.05030212056
A1,ARX,Both,182,2,184,0.999991855230403,20.5368201005351,19.5368282453047,9.51080221027812,1907.20590660043,1897.69510439016
A1,ARX,Both,182,3,185,0.999991996576025,48.6315744352869,47.6315824387109,9.03496492426412,2641.08860965944,2632.05364473517
A1,ARX,Both,182,4,186,0.999992131370501,92.4659911507968,91.4659990194263,8.6099585754943,3256.08933037999,3247.4793718045
A1,ARX,Both,182,5,187,0.999992259271003,150.313090386363,149.313098127092,8.22920451670178,3770.15428659597,3761.92508207926
A1,ARX,Both,182,6,188,0.999992380129886,216.289729506796,215.289737126667,7.88708848318,4202.4775623727,4194.59047388952
A1,ARX,Both,182,7,189,0.999992493948196,281.313627157864,280.313634663916,7.57881534739005,4572.75443585196,4565.17562050456
A1,ARX,Both,182,8,190,0.999992600836485,336.181917713774,335.181925112937,7.30028427911383,4898.30787619308,4891.00759191396
A1,ARX,Both,182,9,191,0.99999270098299,374.229657208239,373.229664507256,7.0479820381588,5191.84249407742,5184.79451203926
A1,ARX,Both,182,10,192,0.999992794628582,392.118284699574,391.118291904945,6.81889220673704,5461.25280045504,5454.4339082483
A1,ARX,Both,182,11,193,0.999992882047576,389.534854751645,388.534861869598,6.61041829656859,5710.51855194066,5703.90813364409
A1,ARX,Both,182,12,194,0.99999296353339,368.644746856476,367.644753892943,6.42031882785761,5940.73812879892,5934.31780997106
A1,ARX,Both,182,13,195,0.999993039388106,333.516181096401,332.516188057013,6.24665265940944,6151.06221311418,6144.81556045477
A1,ARX,Both,182,14,196,0.999993109915059,289.426609670725,288.42661656081,6.08773303887688,6339.61704386156,6333.52931082268
A1,ARX,Both,189,1,190,0.999992600836485,5.85480683220445,4.85481423136796,7.30028427911383,1034.83916447963,1027.53888020052
A1,ARX,Both,189,2,191,0.99999270098299,18.3373057293836,17.3373130284007,7.0479820381588,1906.81497710979,1899.76699507163
A1,ARX,Both,189,3,192,0.999992794628582,40.9036261045361,39.9036333099075,6.81889220673704,2645.48597743795,2638.66708523122
A1,ARX,Both,189,4,193,0.999992882047576,72.9910028649894,71.9910099829418,6.61041829656859,3270.15381043421,3263.54339213764
A1,ARX,Both,189,5,194,0.99999296353339,110.857729653325,109.857736689792,6.42031882785761,3800.10657230415,3793.6862534763
A1,ARX,Both,189,6,195,0.999993039388106,148.661777914712,147.661784875324,6.24665265940944,4253.85777579337,4247.61112313396
A1,ARX,Both,189,7,196,0.999993109915059,180.196233827214,179.196240717299,6.08773303887688,4647.80520193493,4641.71746889606
