Model,ExoMode,Strategy,ForecastConfiguration,OriginPosition,OriginDate,LeadTime,TargetDate,TargetRtEstimated,MedianForecast,Error,AbsoluteError,SquaredError,WIS,MeanCoverage,MeanIntervalWidth
"ARX","I","partA_online_fit","[4 1 1]",4,"21-Jan-2021",13,"03-Feb-2021",1.4915578488375,0.902523388958839,-0.589034459878665,0.589034459878665,0.346961594924551,0.191328356871729,0.75,1.79704839097017
"ARX","I","partA_online_fit","[4 1 1]",4,"21-Jan-2021",14,"04-Feb-2021",1.37667130855722,1.01160909830715,-0.365062210250074,0.365062210250074,0.133270417352669,0.143822717122159,1,1.4214834297814
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",1,"29-Jan-2021",0.799759191261589,1.41088703246099,0.611127841199404,0.611127841199404,0.373477238289044,0.257094877870671,0.5,1.25844242130763
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",2,"30-Jan-2021",1.39937059146042,1.12982453140178,-0.269546060058641,0.269546060058641,0.0726550784931363,0.126226602859625,0.75,1.35749308283487
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",3,"31-Jan-2021",0.87022635910117,0.789627454917151,-0.0805989041840193,0.0805989041840193,0.00649618335566472,0.0829191373331462,1,1.14040432407566
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",4,"01-Feb-2021",0.365824340536838,0.825554791559152,0.459730451022314,0.459730451022314,0.21135208759718,0.19072322149361,0.5,1.20768801208517
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",5,"02-Feb-2021",0.496302599890559,0.95570854853441,0.45940594864385,0.45940594864385,0.211053825649356,0.180077920473793,0.75,1.26825256492869
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",6,"03-Feb-2021",1.4915578488375,1.09393332264275,-0.397624526194758,0.397624526194758,0.158105263831606,0.154650419587526,1,1.5736972661586
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",7,"04-Feb-2021",1.37667130855722,1.10050474211144,-0.276166566445782,0.276166566445782,0.0762679724224523,0.148476127094129,1,1.76585024555915
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",8,"05-Feb-2021",1.22880525197902,1.05705572983347,-0.171749522145549,0.171749522145549,0.0294978983572243,0.126461117353732,1,1.45174874092066
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",9,"06-Feb-2021",1.12201049664496,0.829296663272248,-0.292713833372708,0.292713833372708,0.0856813882477456,0.129263770345996,1,1.42528784013315
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",10,"07-Feb-2021",0.767591180336261,0.792306727143654,0.0247155468073936,0.0247155468073936,0.000610858253988465,0.0751730490271778,1,1.10543622483209
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",11,"08-Feb-2021",0.327222415739458,0.809625426728203,0.482403010988745,0.482403010988745,0.232712665011008,0.196365518716249,0.75,1.62290724049791
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",12,"09-Feb-2021",0.503271248026091,0.862512960533884,0.359241712507793,0.359241712507793,0.129054608005532,0.15663720468757,0.75,1.51464829333688
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",13,"10-Feb-2021",1.48897520517177,0.860622378723144,-0.628352826448625,0.628352826448625,0.394827274505976,0.214465476377032,0.75,1.79096189627929
"ARX","I","partA_online_fit","[4 1 1]",5,"28-Jan-2021",14,"11-Feb-2021",1.7096878330262,1.08834025926267,-0.62134757376353,0.62134757376353,0.386072807421825,0.215331138313541,0.75,1.70093510307696
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",1,"05-Feb-2021",1.22880525197902,1.2500088771882,0.021203625209179,0.021203625209179,0.000449593722011329,0.0922167728887804,1,1.22840220644544
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",2,"06-Feb-2021",1.12201049664496,1.00729672576549,-0.114713770879469,0.114713770879469,0.0131592492293874,0.104649982726685,1,1.33129146725559
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",3,"07-Feb-2021",0.767591180336261,0.795793117382175,0.0282019370459147,0.0282019370459147,0.000795349253141734,0.0752672597161108,1,1.1403948549491
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",4,"08-Feb-2021",0.327222415739458,0.698662252505807,0.371439836766349,0.371439836766349,0.137967552337012,0.186574804917652,0.25,1.08052453798717
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",5,"09-Feb-2021",0.503271248026091,0.886167193340404,0.382895945314312,0.382895945314312,0.146609304938141,0.15672130690999,0.75,1.3665148963961
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",6,"10-Feb-2021",1.48897520517177,1.05992184280038,-0.429053362371391,0.429053362371391,0.184086787762196,0.174494329223351,1,1.78044217249253
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",7,"11-Feb-2021",1.7096878330262,1.08625396141452,-0.623433871611673,0.623433871611673,0.38866979227272,0.222168610796909,0.75,1.69701990320046
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",8,"12-Feb-2021",1.45262656178492,1.08410124899429,-0.368525312790628,0.368525312790628,0.13581090616743,0.155968642099419,0.75,1.56414931818617
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",9,"13-Feb-2021",1.25421461607362,1.0302913333273,-0.223923282746325,0.223923282746325,0.0501416365558908,0.140225429415719,1,1.7961287065989
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",10,"14-Feb-2021",0.900932739506426,0.964230218937877,0.0632974794314508,0.0632974794314508,0.00400657090237494,0.101196812094931,1,1.62048212617149
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",11,"15-Feb-2021",0.376113856325737,1.0807159352803,0.704602078954564,0.704602078954564,0.496464089667093,0.260733881243032,0.5,1.64995907204311
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",12,"16-Feb-2021",0.597383968303297,0.932188224200311,0.334804255897014,0.334804255897014,0.112093889766754,0.159872564468898,0.75,1.42394167411149
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",13,"17-Feb-2021",1.41761135701819,1.01091101768473,-0.406700339333455,0.406700339333455,0.165405166013947,0.149227088488108,0.75,1.5405793658978
"ARX","I","partA_online_fit","[4 1 1]",6,"04-Feb-2021",14,"18-Feb-2021",1.76927976814645,0.983183804823294,-0.786095963323153,0.786095963323153,0.617946863552957,0.278737357267621,0.75,1.40424754115454
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",1,"12-Feb-2021",1.45262656178492,1.39881872545068,-0.0538078363342429,0.0538078363342429,0.00289528325097267,0.0928674223987082,1,1.23034263351344
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",2,"13-Feb-2021",1.25421461607362,0.929559046986324,-0.324655569087299,0.324655569087299,0.105401238539398,0.115502983462977,0.75,1.04492675281321
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",3,"14-Feb-2021",0.900932739506426,0.767925160420528,-0.133007579085898,0.133007579085898,0.0176910160942915,0.0806547644473757,1,1.01073672183241
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",4,"15-Feb-2021",0.376113856325737,0.779981343041138,0.403867486715401,0.403867486715401,0.163108946825814,0.162686194857961,0.75,1.11777429142231
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",5,"16-Feb-2021",0.597383968303297,0.87081572874108,0.273431760437783,0.273431760437783,0.0747649276161051,0.112204106387332,0.75,0.966420097467128
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",6,"17-Feb-2021",1.41761135701819,0.97172004877337,-0.445891308244817,0.445891308244817,0.198819058768274,0.17029113298116,0.75,1.38598516861812
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",7,"18-Feb-2021",1.76927976814645,1.06619814517876,-0.703081622967688,0.703081622967688,0.494323768554877,0.29515266566572,0.75,1.96337266948319
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",8,"19-Feb-2021",1.4272207436524,1.11815239466995,-0.309068348982445,0.309068348982445,0.0955232443427342,0.15842700167855,1,1.93022572506028
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",9,"20-Feb-2021",1.27678550177393,1.05064904065258,-0.226136461121351,0.226136461121351,0.0511376990484881,0.128116379915691,1,1.56381266910802
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",10,"21-Feb-2021",0.815431389247926,0.859816248408186,0.0443848591602598,0.0443848591602598,0.0019700157226761,0.0923164306072624,1,1.35687075370691
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",11,"22-Feb-2021",0.448782385624518,0.905523195825064,0.456740810200547,0.456740810200547,0.208612167702652,0.186997972983778,0.5,1.02943979681918
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",12,"23-Feb-2021",0.723337429302895,0.875082821768449,0.151745392465555,0.151745392465555,0.0230266641345252,0.101768897802275,1,1.2704513432219
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",13,"24-Feb-2021",1.63953613108675,0.815854781535366,-0.823681349551383,0.823681349551383,0.678450965598788,0.266433212088084,0.75,1.6136946026482
"ARX","I","partA_online_fit","[4 1 1]",7,"11-Feb-2021",14,"25-Feb-2021",1.55888288947161,1.01380237193686,-0.545080517534755,0.545080517534755,0.297112770595957,0.194164127368416,0.75,1.4571884095773
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",1,"19-Feb-2021",1.4272207436524,1.4502911466077,0.0230704029553035,0.0230704029553035,0.000532243492520076,0.0885938806442209,1,1.26618296714866
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",2,"20-Feb-2021",1.27678550177393,0.926210873943481,-0.350574627830451,0.350574627830451,0.122902569678459,0.122934410916123,0.75,1.00252077289427
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",3,"21-Feb-2021",0.815431389247926,0.727652496367845,-0.0877788928800811,0.0877788928800811,0.00770513403525276,0.0760743448000311,1,1.03209403416683
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",4,"22-Feb-2021",0.448782385624518,0.654859179503851,0.206076793879333,0.206076793879333,0.0424676449755851,0.0904154324950536,0.75,0.930341342167026
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",5,"23-Feb-2021",0.723337429302895,0.872552830551035,0.14921540124814,0.14921540124814,0.0222652359696434,0.103661134330731,1,1.30913130973996
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",6,"24-Feb-2021",1.63953613108675,1.20438030430819,-0.435155826778556,0.435155826778556,0.189360593579329,0.180219213340323,0.75,1.65560764190875
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",7,"25-Feb-2021",1.55888288947161,1.36349202881173,-0.195390860659882,0.195390860659882,0.0381775884294095,0.141906183886975,1,1.74152585126836
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",8,"26-Feb-2021",1.438729435649,1.2391457795692,-0.1995836560798,0.1995836560798,0.0398336357741798,0.154954315478374,1,2.13491274993155
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",9,"27-Feb-2021",1.25924090289672,1.03454195273023,-0.224698950166488,0.224698950166488,0.050489618205922,0.137902491680851,1,1.64131533084832
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",10,"28-Feb-2021",0.793371647200016,0.932722137051464,0.139350489851448,0.139350489851448,0.0194185590218385,0.0888901585896927,1,1.08976136015814
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",11,"01-Mar-2021",0.304664243195073,0.857168080564504,0.552503837369431,0.552503837369431,0.305260490307946,0.239364168195696,0.5,1.45759030255136
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",12,"02-Mar-2021",0.710058144828749,0.820878753325929,0.11082060849718,0.11082060849718,0.0122812072676852,0.0968919608935763,1,1.3045017890504
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",13,"03-Mar-2021",1.68221000179768,0.921931203871216,-0.760278797926461,0.760278797926461,0.578023850576505,0.24454401768301,0.75,1.42895290477076
"ARX","I","partA_online_fit","[4 1 1]",8,"18-Feb-2021",14,"04-Mar-2021",1.37910045808573,1.00548699181528,-0.373613466270446,0.373613466270446,0.139587022178618,0.167290571391147,1,1.87148485121068
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",1,"26-Feb-2021",1.438729435649,1.30897953850281,-0.129749897146182,0.129749897146182,0.0168350358094447,0.0972510315769307,1,1.1215530894756
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",2,"27-Feb-2021",1.25924090289672,0.995869647851166,-0.263371255045552,0.263371255045552,0.0693644179842692,0.109810892603431,1,1.15841330775333
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",3,"28-Feb-2021",0.793371647200016,0.774083341336704,-0.0192883058633129,0.0192883058633129,0.00037203874307671,0.0798018210961434,1,1.18478014023831
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",4,"01-Mar-2021",0.304664243195073,0.726562060523642,0.421897817328569,0.421897817328569,0.17799776826661,0.211211438347976,0.25,1.14263443513904
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",5,"02-Mar-2021",0.710058144828749,0.845427847978704,0.135369703149955,0.135369703149955,0.0183249565309071,0.0971699236988716,1,1.12197923024486
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",6,"03-Mar-2021",1.68221000179768,0.972277694288262,-0.709932307509415,0.709932307509415,0.504003881245642,0.234582744457794,0.75,1.47781149132034
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",7,"04-Mar-2021",1.37910045808573,1.07153094737406,-0.307569510711672,0.307569510711672,0.0945990039194176,0.159735879528747,1,1.79667484990809
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",8,"05-Mar-2021",1.32387696979888,1.21021525120628,-0.113661718592599,0.113661718592599,0.0129189862734232,0.138760952463038,1,1.90923174862168
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",9,"06-Mar-2021",1.03455854450662,1.01366107373915,-0.0208974707674685,0.0208974707674685,0.000436704284477201,0.106460926483007,1,1.56465162616425
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",10,"07-Mar-2021",0.833661084513056,0.821738496373577,-0.011922588139479,0.011922588139479,0.000142148107943645,0.0773299808400594,1,1.01631048798339
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",11,"08-Mar-2021",0.344015978023778,0.775757115197335,0.431741137173557,0.431741137173557,0.186400409527916,0.206593598730404,0,1.12608109079536
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",12,"09-Mar-2021",0.484655937716858,0.827475982707643,0.342820044990784,0.342820044990784,0.117525583247483,0.161328806134127,0.75,1.72709018310178
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",13,"10-Mar-2021",1.58147408669808,0.992020502860191,-0.589453583837889,0.589453583837889,0.347455527499331,0.229256800452502,0.75,1.7061477831239
"ARX","I","partA_online_fit","[4 1 1]",9,"25-Feb-2021",14,"11-Mar-2021",1.51816296451465,1.04930906808359,-0.46885389643106,0.46885389643106,0.219823976198587,0.178369125545376,0.75,1.36103113272376
"ARX","I","partA_online_fit","[4 1 1]",10,"04-Mar-2021",1,"05-Mar-2021",1.32387696979888,1.15301681640993,-0.170860153388953,0.170860153388953,0.0291931920160966,0.120412474255461,1,1.75567713751133
"ARX","I","partA_online_fit","[4 1 1]",10,"04-Mar-2021",2,"06-Mar-2021",1.03455854450662,0.992193298924588,-0.0423652455820347,0.0423652455820347,0.00179481403322611,0.0837632915943683,1,1.12113098557321
"ARX","I","partA_online_fit","[4 1 1]",10,"04-Mar-2021",3,"07-Mar-2021",0.833661084513056,0.713003274751393,-0.120657809761662,0.120657809761662,0.0145583070564815,0.0851277423163546,1,1.00685348161403
"ARX","I","partA_online_fit","[4 1 1]",10,"04-Mar-2021",4,"08-Mar-2021",0.344015978023778,0.725389061210699,0.38137308318692,0.38137308318692,0.145445428579498,0.163183555372896,0.5,1.06185249554796
"ARX","I","partA_online_fit","[4 1 1]",10,"04-Mar-2021",5,"09-Mar-2021",0.484655937716858,0.883113646075646,0.398457708358787,0.398457708358787,0.158768545350536,0.157731480169783,0.5,1.08175168957272
"ARX","I","partA_online_fit","[4 1 1]",10,"04-Mar-2021",6,"10-Mar-2021",1.58147408669808,1.12685029258764,-0.454623794110442,0.454623794110442,0.206682794171374,0.167028669422653,0.75,1.61018553683695
"ARX","I","partA_online_fit","[4 1 1]",10,"04-Mar-2021",7,"11-Mar-2021",1.51816296451465,1.27161963452042,-0.246543329994238,0.246543329994238,0.0607836135646476,0.159255978180628,1,1.89945896154883
"ARX","I","partA_online_fit","[4 1 1]",10,"04-Mar-2021",8,"12-Mar-2021",1.47634931258659,1.03496330255344,-0.441386010033149,0.441386010033149,0.194821609852983,0.173878450424269,1,1.86713894554213
"ARX","I","partA_online_fit","[4 1 1]",10,"04-Mar-2021",9,"13-Mar-2021",1.28520068147552,0.959444967260903,-0.325755714214615,0.325755714214615,0.106116785343474,0.155461976934755,1,1.96439277608471
"ARX","I","partA_online_fit","[4 1 1]",10,"04-Mar-2021",10,"14-Mar-2021",0.943809925278931,0.935280343242574,-0.00852958203635701,0.00852958203635701,7.27537697149442e-05,0.106686918456812,1,1.67790475624019
