Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,7,147,1.15628948748954,0.05,0.95,1.16033540795596,1.17136737234935,0,0.0110319643933883,-0.95,0.95,0.172868783050173,0.00432171957625431,0.000275799109834707,0.00404592046641961,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,8,148,1.15514840068497,0.05,0.95,1.16064783313675,1.17404253933784,0,0.0133947062010886,-0.95,0.95,0.233372004272443,0.00583430010681107,0.000334867655027216,0.00549943245178386,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,9,149,1.1532596909014,0.05,0.95,1.16121030417907,1.17666750897524,0,0.0154572047961641,-0.95,0.95,0.333481735903013,0.00833704339757532,0.000386430119904102,0.00795061327767121,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,10,150,1.15064096301685,0.05,0.95,1.16131954780058,1.17952287829644,0,0.0182033304958584,-0.95,0.95,0.445346721845239,0.011133668046131,0.000455083262396461,0.0106785847837345,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,11,151,1.14731654978184,0.05,0.95,1.16073914316416,1.18188771645437,0,0.0211485732902077,-0.95,0.95,0.558052308583034,0.0139513077145758,0.000528714332255192,0.0134225933823207,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,12,152,1.14331717765569,0.05,0.95,1.15918017660635,1.18356279428654,0,0.0243826176801949,-0.95,0.95,0.658902575706587,0.0164725643926647,0.000609565442004872,0.0158629989506598,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,13,153,1.13867954999776,0.05,0.95,1.15673924071664,1.18476717327332,0,0.0280279325566848,-0.95,0.95,0.750415561311855,0.0187603890327964,0.00070069831391712,0.0180596907188793,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,14,154,1.13344585635549,0.05,0.95,1.15356346195421,1.18544019989593,0,0.0318767379417195,-0.95,0.95,0.836580961890697,0.0209145240472674,0.000796918448542988,0.0201176055987244,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,1,141,1.14733915472621,0.1,0.9,1.14721592564892,1.1481865660829,1,0.000970640433983316,0.1,0.1,0.000970640433983316,4.85320216991658e-05,4.85320216991658e-05,0,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,2,142,1.15065809246462,0.1,0.9,1.15080999904779,1.15267587233257,0,0.0018658732847836,-0.9,0.9,0.00490400494813681,0.00024520024740684,9.32936642391802e-05,0.00015190658316766,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,3,143,1.15327199213787,0.1,0.9,1.15392131598899,1.15711716497326,0,0.00319584898427072,-0.9,0.9,0.0161823260065339,0.000809116300326696,0.000159792449213536,0.000649323851113159,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,4,144,1.15515634547566,0.1,0.9,1.15633183337558,1.16117814894614,0,0.00484631557056603,-0.9,0.9,0.0283560735690005,0.00141780367845002,0.000242315778528301,0.00117548789992172,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,5,145,1.15629338385156,0.1,0.9,1.15850704062007,1.16484839084439,0,0.00634135022431259,-0.9,0.9,0.0506144855945623,0.00253072427972811,0.00031706751121563,0.00221365676851248,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,6,146,1.15667231876539,0.1,0.9,1.16014960511262,1.16802916037084,0,0.00787955525822204,-0.9,0.9,0.0774252822027797,0.00387126411013898,0.000393977762911102,0.00347728634722788,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,7,147,1.15628948748954,0.1,0.9,1.16128760976693,1.17100820528112,0,0.00972059551418192,-0.9,0.9,0.109683041062001,0.00548415205310003,0.000486029775709096,0.00499812227739094,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,8,148,1.15514840068497,0.1,0.9,1.16187894004554,1.17372350990663,0,0.0118445698610865,-0.9,0.9,0.1464553570726,0.00732276785362999,0.000592228493054325,0.00673053936057566,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,9,149,1.1532596909014,0.1,0.9,1.16185111806812,1.17623112593133,0,0.0143800078632037,-0.9,0.9,0.186208551197666,0.00931042755988331,0.000719000393160185,0.00859142716672312,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,10,150,1.15064096301685,0.1,0.9,1.16163945315102,1.17831588821715,0,0.0166764350661279,-0.9,0.9,0.236646237749585,0.0118323118874793,0.000833821753306396,0.0109984901341729,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,11,151,1.14731654978184,0.1,0.9,1.16093520817547,1.18042476525125,0,0.0194895570757727,-0.9,0.9,0.291862724948421,0.014593136247421,0.000974477853788636,0.0136186583936324,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,12,152,1.14331717765569,0.1,0.9,1.15962452776494,1.18217080468452,0,0.0225462769195837,-0.9,0.9,0.348693279104515,0.0174346639552257,0.00112731384597918,0.0163073501092466,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,13,153,1.13867954999776,0.1,0.9,1.15806021748739,1.18358517308381,0,0.0255249555964141,-0.9,0.9,0.413138305389093,0.0206569152694547,0.00127624777982071,0.019380667489634,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,14,154,1.13344585635549,0.1,0.9,1.15602500059509,1.18454947128882,0,0.028524470693728,-0.9,0.9,0.48010735548578,0.024005367774289,0.0014262235346864,0.0225791442396026,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,1,141,1.14733915472621,0.2,0.8,1.14735562878459,1.14817083985716,0,0.000815211072570543,-0.8,0.8,0.000979951656345124,9.79951656345124e-05,8.15211072570543e-05,1.64740583774581e-05,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,2,142,1.15065809246462,0.2,0.8,1.15101043101025,1.15254441118926,0,0.00153398017900841,-0.8,0.8,0.005057365635325,0.0005057365635325,0.000153398017900841,0.000352338545631659,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,3,143,1.15327199213787,0.2,0.8,1.15420700242268,1.15682464797523,0,0.00261764555255128,-0.8,0.8,0.0119677484006182,0.00119677484006182,0.000261764555255128,0.000935010284806692,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,4,144,1.15515634547566,0.2,0.8,1.15694359561808,1.16072773671546,0,0.00378414109737468,-0.8,0.8,0.0216566425216311,0.00216566425216311,0.000378414109737468,0.00178725014242564,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,5,145,1.15629338385156,0.2,0.8,1.1595766592998,1.16444500220366,0,0.00486834290385429,-0.8,0.8,0.0377010973862557,0.00377010973862557,0.000486834290385429,0.00328327544824014,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,6,146,1.15667231876539,0.2,0.8,1.16157572593986,1.16791229732135,0,0.00633657138149291,-0.8,0.8,0.0553706431261864,0.00553706431261864,0.000633657138149291,0.00490340717446935,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,7,147,1.15628948748954,0.2,0.8,1.16292539858228,1.17075714939578,0,0.00783175081349308,-0.8,0.8,0.0741908617408873,0.00741908617408873,0.000783175081349308,0.00663591109273942,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,8,148,1.15514840068497,0.2,0.8,1.16339690952548,1.1733598568458,0,0.00996294732031622,-0.8,0.8,0.0924480357254871,0.00924480357254871,0.000996294732031622,0.00824850884051709,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,9,149,1.1532596909014,0.2,0.8,1.16361323852443,1.17560543517982,0,0.0119921966553924,-0.8,0.8,0.115527672885644,0.0115527672885644,0.00119921966553924,0.0103535476230252,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,10,150,1.15064096301685,0.2,0.8,1.16324794070448,1.1776427586231,0,0.0143948179186195,-0.8,0.8,0.140464594794938,0.0140464594794938,0.00143948179186195,0.0126069776876319,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,11,151,1.14731654978184,0.2,0.8,1.16246872112806,1.17918264229799,0,0.0167139211699248,-0.8,0.8,0.168235634632117,0.0168235634632117,0.00167139211699248,0.0151521713462193,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,12,152,1.14331717765569,0.2,0.8,1.16173953822089,1.18035903843363,0,0.0186195002127345,-0.8,0.8,0.202843105864758,0.0202843105864757,0.00186195002127345,0.0184223605652023,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,13,153,1.13867954999776,0.2,0.8,1.16094437203106,1.18157465020667,0,0.0206302781756031,-0.8,0.8,0.243278498508662,0.0243278498508662,0.00206302781756031,0.0222648220333059,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,14,154,1.13344585635549,0.2,0.8,1.15953515949204,1.18237574691999,0,0.0228405874279525,-0.8,0.8,0.283733618793449,0.0283733618793449,0.00228405874279525,0.0260893031365497,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,1,141,1.14733915472621,0.5,0.5,1.14746532145276,1.14795465545633,0,0.00048933400357698,-0.5,0.5,0.000994000909748438,0.00024850022743711,0.000122333500894245,0.000126166726542865,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,2,142,1.15065809246462,0.5,0.5,1.15126354934161,1.15224143955909,0,0.000977890217483957,-0.5,0.5,0.00339971772543679,0.000849929431359198,0.000244472554370989,0.000605456876988208,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,3,143,1.15327199213787,0.5,0.5,1.15479468256813,1.15634656526724,0,0.00155188269911433,-0.5,0.5,0.00764264442012985,0.00191066110503246,0.000387970674778582,0.00152269043025388,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,4,144,1.15515634547566,0.5,0.5,1.15770980972586,1.16007787202019,0,0.00236806229432673,-0.5,0.5,0.0125819192951386,0.00314547982378466,0.000592015573581683,0.00255346425020297,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,5,145,1.15629338385156,0.5,0.5,1.16051234154793,1.16371319751077,0,0.00320085596284425,-0.5,0.5,0.0200766867483217,0.00501917168708044,0.000800213990711063,0.00421895769636937,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,6,146,1.15667231876539,0.5,0.5,1.16277901812263,1.1666621658541,0,0.00388314773147003,-0.5,0.5,0.028309945160409,0.00707748629010224,0.000970786932867507,0.00610669935723474,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,7,147,1.15628948748954,0.5,0.5,1.1644233460781,1.16953227718812,0,0.00510893111001387,-0.5,0.5,0.037644365464252,0.009411091366063,0.00127723277750347,0.00813385858855953,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,8,148,1.15514840068497,0.5,0.5,1.16580925367185,1.17151689494837,0,0.00570764127651735,-0.5,0.5,0.0483510532240627,0.0120877633060157,0.00142691031912934,0.0106608529868863,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,9,149,1.1532596909014,0.5,0.5,1.16678761192291,1.17341059988621,0,0.00662298796329885,-0.5,0.5,0.0607346720493496,0.0151836680123374,0.00165574699082471,0.0135279210215127,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,10,150,1.15064096301685,0.5,0.5,1.16743208892479,1.17520229588353,0,0.00777020695873798,-0.5,0.5,0.074934710590524,0.018733677647631,0.00194255173968449,0.0167911259079465,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,11,151,1.14731654978184,0.5,0.5,1.16766535253261,1.17604489977216,0,0.00837954723954737,-0.5,0.5,0.0897747582426234,0.0224436895606558,0.00209488680988684,0.020348802750769,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,12,152,1.14331717765569,0.5,0.5,1.16773404153334,1.1771966068499,0,0.0094625653165632,-0.5,0.5,0.107130020827164,0.0267825052067911,0.0023656413291408,0.0244168638776503,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,13,153,1.13867954999776,0.5,0.5,1.16784060528961,1.17780845554702,0,0.00996785025740521,-0.5,0.5,0.126612071424818,0.0316530178562044,0.0024919625643513,0.0291610552918531,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,140,141,14,154,1.13344585635549,0.5,0.5,1.16706932404219,1.17816253632104,0,0.0110932122788496,-0.5,0.5,0.145587083025665,0.0363967707564162,0.00277330306971241,0.0336234676867038,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,147,148,1,148,1.15514840068497,0.05,0.95,1.15506990990499,1.15604095648462,1,0.000971046579630208,0.05,0.05,0.000971046579630208,2.42761644907552e-05,2.42761644907552e-05,0,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,147,148,2,149,1.1532596909014,0.05,0.95,1.15314299198728,1.15553818433722,1,0.0023951923499379,0.05,0.05,0.0023951923499379,5.98798087484476e-05,5.98798087484476e-05,0,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,147,148,3,150,1.15064096301685,0.05,0.95,1.15097812494825,1.15514391343272,0,0.00416578848447013,-0.95,0.95,0.017652265740705,0.000441306643517625,0.000104144712111753,0.000337161931405872,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,147,148,4,151,1.14731654978184,0.05,0.95,1.1482228197061,1.15420871896002,0,0.00598589925392345,-0.95,0.95,0.0422366962242131,0.00105591740560533,0.000149647481348086,0.000906269924257241,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,147,148,5,152,1.14331717765569,0.05,0.95,1.14472056185581,1.15268708804411,0,0.00796652618829974,-0.95,0.95,0.0641018941932323,0.00160254735483081,0.000199163154707493,0.00140338420012331,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,147,148,6,153,1.13867954999776,0.05,0.95,1.14096835740491,1.15140795021877,0,0.0104395928138528,-0.95,0.95,0.101991889100034,0.00254979722750086,0.000260989820346319,0.00228880740715454,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,147,148,7,154,1.13344585635549,0.05,0.95,1.1369405677953,1.14984087463297,0,0.0129003068376716,-0.95,0.95,0.152688764430074,0.00381721911075185,0.000322507670941791,0.00349471143981006,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,147,148,8,155,1.12766321802629,0.05,0.95,1.13227774531257,1.14826301670679,0,0.0159852713942117,-0.95,0.95,0.200566362845708,0.00501415907114271,0.000399631784855292,0.00461452728628742,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,147,148,9,156,1.12138308122569,0.05,0.95,1.12754496225135,1.14630069527166,0,0.0187557330203139,-0.95,0.95,0.265230974046761,0.00663077435116902,0.000468893325507846,0.00616188102566118,0
A3,Damped Recurrent Waves,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A3_ARX_I.mat,147,148,10,157,1.11466057003996,0.05,0.95,1.12258423918874,1.14424235188575,0,0.021658112697013,-0.95,0.95,0.338604878647985,0.00846512196619962,0.000541452817425325,0.00792366914877429,0
