Scenario,Model,ExoMode,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,AbsoluteError,SquaredError,WIS,MeanCoverage,MeanIntervalWidth
A3,SSEST,S,252,253,13,265,0.987658399378696,0.973797953558324,-0.0138604458203717,0.0138604458203717,0.00019211195833946,0.00476260933626038,1,0.046316211024827
A3,SSEST,S,252,253,14,266,0.992750843001928,0.976052295578597,-0.0166985474233308,0.0166985474233308,0.000278841486049227,0.00614816165336563,0.75,0.0500418693510069
A3,SSEST,S,259,260,1,260,0.96930057134518,0.968027387429238,-0.00127318391594189,0.00127318391594189,1.62099728381312e-06,0.000600475819686747,1,0.00612787622050465
A3,SSEST,S,259,260,2,261,0.971948124797725,0.968420555669917,-0.00352756912780727,0.00352756912780727,1.2443743951459e-05,0.00138530580521681,1,0.0142148879781317
A3,SSEST,S,259,260,3,262,0.9751275473072,0.970761155345938,-0.00436639196126232,0.00436639196126232,1.90653787593762e-05,0.00193950073718237,0.75,0.0182178923784233
A3,SSEST,S,259,260,4,263,0.978820543263547,0.970937235776645,-0.00788330748690214,0.00788330748690214,6.21465369330473e-05,0.00325496890104262,0.75,0.0221426798356015
A3,SSEST,S,259,260,5,264,0.983005693150981,0.971374615303025,-0.0116310778479553,0.0116310778479553,0.000135281971905195,0.00502998070733726,0.5,0.0244751740559131
A3,SSEST,S,259,260,6,265,0.987658399378696,0.971937461610859,-0.0157209377678372,0.0157209377678372,0.000247147884300211,0.00671392595552867,0.5,0.0297788203354715
A3,SSEST,S,259,260,7,266,0.992750843001928,0.971562647861899,-0.0211881951400288,0.0211881951400288,0.00044893961329194,0.00837291651349036,0.5,0.0328881383488079
A3,SSEST,S,259,260,8,267,0.998251958286305,0.972510617709407,-0.0257413405768981,0.0257413405768981,0.000662616614695863,0.0122710113883736,0,0.0330596032523837
A3,SSEST,S,259,260,9,268,1.00412743211706,0.973222740966434,-0.0309046911506281,0.0309046911506281,0.000955099935115711,0.0192012267291777,0,0.0315641796242122
A3,SSEST,S,259,260,10,269,1.010339735057,0.972954471636609,-0.0373852634203877,0.0373852634203877,0.00139765792101178,0.0243544113945719,0,0.0317251029312055
A3,SSEST,S,259,260,11,270,1.01684819041315,0.975297056264717,-0.0415511341484329,0.0415511341484329,0.00172649674902107,0.0296842005675143,0,0.0316598572727155
A3,SSEST,S,259,260,12,271,1.02360908698922,0.976667385934216,-0.0469417010550084,0.0469417010550084,0.00220352329793778,0.0354630332270436,0,0.03265869908088
A3,SSEST,S,259,260,13,272,1.03057584029317,0.977566503929047,-0.0530093363641231,0.0530093363641231,0.00280998974176474,0.0398087798315387,0,0.0384801052887411
A3,SSEST,S,259,260,14,273,1.03769920585862,0.978553875302027,-0.0591453305565935,0.0591453305565935,0.00349817012664872,0.0446918354080348,0,0.0432191710260311
A3,SSEST,S,266,267,1,267,0.998251958286305,0.995845266348377,-0.00240669193792842,0.00240669193792842,5.79216608408964e-06,0.000869116026992376,1,0.00704175201899232
A3,SSEST,S,266,267,2,268,1.00412743211706,0.996979581838203,-0.00714785027885878,0.00714785027885878,5.10917636089815e-05,0.00260014110683838,0.75,0.0173582176926704
A3,SSEST,S,266,267,3,269,1.010339735057,0.997793835316433,-0.0125458997405633,0.0125458997405633,0.000157399600300266,0.00494546748975777,0.5,0.0253425694131163
A3,SSEST,S,266,267,4,270,1.01684819041315,0.998945774534186,-0.0179024158789639,0.0179024158789639,0.000320496494303379,0.00826733015222221,0.25,0.0307839836187226
A3,SSEST,S,266,267,5,271,1.02360908698922,0.997648539812025,-0.0259605471771993,0.0259605471771993,0.000673950009739591,0.013614490029097,0,0.0335283816779931
A3,SSEST,S,266,267,6,272,1.03057584029317,0.998366985495951,-0.0322088547972192,0.0322088547972192,0.00103741032734835,0.0194438271834863,0,0.0371572760347811
A3,SSEST,S,266,267,7,273,1.03769920585862,1.00081176424305,-0.0368874416155729,0.0368874416155729,0.0013606833489423,0.0232855198667926,0,0.0408445715843386
A3,SSEST,S,266,267,8,274,1.04492754705274,1.00102133394873,-0.0439062131040115,0.0439062131040115,0.00192775554913488,0.028633183941873,0,0.0423540160922474
A3,SSEST,S,266,267,9,275,1.05220715831559,0.999847448122329,-0.0523597101932654,0.0523597101932654,0.00274153925152274,0.0324207148718308,0,0.0481946863903986
A3,SSEST,S,266,267,10,276,1.05948264324611,1.00052103908038,-0.058961604165727,0.058961604165727,0.00347647076579588,0.0383519362887165,0,0.0506594493778094
A3,SSEST,S,266,267,11,277,1.06669734536064,0.999496444965656,-0.0672009003949818,0.0672009003949818,0.00451596101389627,0.0461731102191457,0,0.0486120894362714
A3,SSEST,S,266,267,12,278,1.0737938277472,0.999454192097286,-0.074339635649916,0.074339635649916,0.00552638142856226,0.0510206751918197,0,0.0505819292504096
A3,SSEST,S,266,267,13,279,1.0807143962704,1.00033234962956,-0.080382046640842,0.080382046640842,0.0064612734221705,0.0561162193963731,0,0.0522686181401816
A3,SSEST,S,266,267,14,280,1.08740165949556,1.00218906323675,-0.0852125962588046,0.0852125962588046,0.00726118656116604,0.0614651473305711,0,0.053749667820848
A3,SSEST,S,273,274,1,274,1.04492754705274,1.04186634261685,-0.00306120443589086,0.00306120443589086,9.3709725983179e-06,0.00104099919897656,0.75,0.00713416007117096
A3,SSEST,S,273,274,2,275,1.05220715831559,1.04203330052477,-0.0101738577908235,0.0101738577908235,0.000103507382347899,0.00361430327888955,0.5,0.0164578705457302
A3,SSEST,S,273,274,3,276,1.05948264324611,1.04318151234899,-0.0163011308971246,0.0163011308971246,0.00026572686852519,0.00706312260398881,0.25,0.0220516981084917
A3,SSEST,S,273,274,4,277,1.06669734536064,1.04374679322667,-0.0229505521339715,0.0229505521339715,0.000526727843254142,0.0117005851120944,0,0.02358928715035
A3,SSEST,S,273,274,5,278,1.0737938277472,1.04447155384906,-0.0293222738981425,0.0293222738981425,0.000859795746557687,0.0168552178626312,0,0.0250320620348387
A3,SSEST,S,273,274,6,279,1.0807143962704,1.0454009347464,-0.0353134615240023,0.0353134615240023,0.00124704056480719,0.0234738678971265,0,0.0267200189783455
A3,SSEST,S,273,274,7,280,1.08740165949556,1.04568641526558,-0.0417152442299831,0.0417152442299831,0.00174016160116714,0.0279765134021885,0,0.0311231567427068
A3,SSEST,S,273,274,8,281,1.0937991171432,1.04549827589284,-0.0483008412503616,0.0483008412503616,0.00233297126549263,0.0325280450594272,0,0.0331600914716471
A3,SSEST,S,273,274,9,282,1.09985176769963,1.04385743524711,-0.0559943324525205,0.0559943324525205,0.00313536526680339,0.0386826462209449,0,0.0334541725967114
A3,SSEST,S,273,274,10,283,1.10550672483641,1.04594286371173,-0.0595638611246758,0.0595638611246758,0.00354785355207967,0.0421443040146648,0,0.0379294781032316
A3,SSEST,S,273,274,11,284,1.1107138315643,1.04644536834963,-0.0642684632146706,0.0642684632146706,0.00413043536397547,0.046671775710728,0,0.0396764004218991
A3,SSEST,S,273,274,12,285,1.11542626059344,1.04755337876145,-0.0678728818319869,0.0678728818319869,0.00460672808817886,0.0522520503781037,0,0.0390450222108949
A3,SSEST,S,273,274,13,286,1.11960108921043,1.04608154275336,-0.0735195464570721,0.0735195464570721,0.00540512371125359,0.0553762806747382,0,0.0413126922283732
A3,SSEST,S,273,274,14,287,1.12319983712558,1.04608408738517,-0.077115749740414,0.077115749740414,0.00594683885802617,0.0579683755973155,0,0.0436974112938465
A3,SSEST,S,280,281,1,281,1.0937991171432,1.09116340599619,-0.00263571114700678,0.00263571114700678,6.9469732504558e-06,0.000941089517144757,0.75,0.00751183263773597
A3,SSEST,S,280,281,2,282,1.09985176769963,1.09220970070366,-0.00764206699597003,0.00764206699597003,5.84011879708944e-05,0.0035140840242336,0,0.0176461042572901
A3,SSEST,S,280,281,3,283,1.10550672483641,1.09321853097558,-0.0122881938608324,0.0122881938608324,0.000150999708361398,0.00643047633456747,0,0.0223885432257638
A3,SSEST,S,280,281,4,284,1.1107138315643,1.09189136582613,-0.0188224657381659,0.0188224657381659,0.00035428521646443,0.00876701591386806,0,0.0276185646889928
A3,SSEST,S,280,281,5,285,1.11542626059344,1.09327987315467,-0.0221463874387642,0.0221463874387642,0.000490462476587852,0.0103774525672523,0,0.0339946116085745
A3,SSEST,S,280,281,6,286,1.11960108921043,1.09344323501089,-0.02615785419954,0.02615785419954,0.000684233336324391,0.0143045958143997,0,0.0368330801814042
A3,SSEST,S,280,281,7,287,1.12319983712558,1.09054161272586,-0.0326582243997213,0.0326582243997213,0.00106655962094255,0.0171934643112093,0,0.0390661523808091
A3,SSEST,S,280,281,8,288,1.12618895619148,1.09191897290238,-0.0342699832890958,0.0342699832890958,0.00117443175463491,0.0181710345327784,0,0.0414677999291301
A3,SSEST,S,280,281,9,289,1.1285402616402,1.09595757640909,-0.0325826852311062,0.0325826852311062,0.00106163137686935,0.020035637722898,0,0.0437002943182362
A3,SSEST,S,280,281,10,290,1.13023129551364,1.09701471188604,-0.0332165836275999,0.0332165836275999,0.00110334142788934,0.0225545459015069,0,0.0455395289178114
A3,SSEST,S,280,281,11,291,1.13124561424507,1.09601975534582,-0.035225858899258,0.035225858899258,0.00124086113519043,0.0229291159292536,0,0.0474654597936508
A3,SSEST,S,280,281,12,292,1.13157299385586,1.09224730813722,-0.0393256857186379,0.0393256857186379,0.00154650955724108,0.0229789299179171,0,0.0495694985933137
A3,SSEST,S,280,281,13,293,1.13120954791971,1.09008633011118,-0.0411232178085263,0.0411232178085263,0.0016911190429275,0.0224806585012106,0,0.052926917555279
A3,SSEST,S,280,281,14,294,1.13015775527156,1.09088222233175,-0.0392755329398145,0.0392755329398145,0.00154256748770645,0.0202947869153836,0,0.0566532681697773
A3,SSEST,S,287,288,1,288,1.12618895619148,1.12417499346742,-0.00201396272405563,0.00201396272405563,4.05604585388557e-06,0.000835519442641056,1,0.00759823424845746
A3,SSEST,S,287,288,2,289,1.1285402616402,1.12521832491464,-0.00332193672555969,0.00332193672555969,1.10352636086223e-05,0.00160396721621691,1,0.0168975468310808
A3,SSEST,S,287,288,3,290,1.13023129551364,1.1256138372243,-0.00461745828933946,0.00461745828933946,2.13209210537897e-05,0.0021322351628821,1,0.0241776821692921
A3,SSEST,S,287,288,4,291,1.13124561424507,1.12208922378006,-0.0091563904650156,0.0091563904650156,8.38394863478285e-05,0.00303801759657251,1,0.0293442913141042
A3,SSEST,S,287,288,5,292,1.13157299385586,1.12260492968594,-0.00896806416991991,0.00896806416991991,8.04261749558013e-05,0.00347460522317906,1,0.0357329640148467
A3,SSEST,S,287,288,6,293,1.13120954791971,1.12092634556119,-0.0102832023585238,0.0102832023585238,0.000105744250746349,0.00392845803884498,0.75,0.039767812545738
A3,SSEST,S,287,288,7,294,1.13015775527156,1.12032791013337,-0.00982984513818597,0.00982984513818597,9.66258554407183e-05,0.0041513549452371,0.75,0.0440369125933492
A3,SSEST,S,287,288,8,295,1.12842639634863,1.12251698751933,-0.00590940882929902,0.00590940882929902,3.49211127117973e-05,0.00362099492827963,1,0.0481750245850778
A3,SSEST,S,287,288,9,296,1.12603039899524,1.12012741237907,-0.00590298661616773,0.00590298661616773,3.48452509906553e-05,0.00367788966649519,1,0.0477819210528567
A3,SSEST,S,287,288,10,297,1.1229905964864,1.11731975671602,-0.00567083977037974,0.00567083977037974,3.21584237013206e-05,0.00391835571891559,1,0.0499933545820556
A3,SSEST,S,287,288,11,298,1.11933340237515,1.1181169817362,-0.00121642063895,0.00121642063895,1.47967917086353e-06,0.00355781505791318,1,0.0504851400092314
A3,SSEST,S,287,288,12,299,1.11509040849581,1.11665715756909,0.00156674907328025,0.00156674907328025,2.45470265862452e-06,0.0038145649989906,1,0.050952948769944
A3,SSEST,S,287,288,13,300,1.11029791401258,1.1181057702339,0.00780785622131952,0.00780785622131952,6.09626187727979e-05,0.00454957025704044,1,0.0526869610444093
A3,SSEST,S,287,288,14,301,1.10499639475119,1.11965954560794,0.0146631508567427,0.0146631508567427,0.000215007993047596,0.00562998874801326,0.75,0.0525248746311786
A3,SSEST,S,294,295,1,295,1.12842639634863,1.12964286074295,0.00121646439432088,0.00121646439432088,1.47978562265047e-06,0.000651043037238144,1,0.00705761087414347
A3,SSEST,S,294,295,2,296,1.12603039899524,1.1292353388636,0.0032049398683589,0.0032049398683589,1.02716395597964e-05,0.0016448457815873,1,0.0175330098091095
A3,SSEST,S,294,295,3,297,1.1229905964864,1.12854409027764,0.00555349379124115,0.00555349379124115,3.0841293289354e-05,0.0023781875816585,1,0.024035676667445
A3,SSEST,S,294,295,4,298,1.11933340237515,1.12638705415592,0.00705365178076534,0.00705365178076534,4.9754003444294e-05,0.00338360672199163,0.75,0.0296007642764817
A3,SSEST,S,294,295,5,299,1.11509040849581,1.12761561426482,0.0125252057690073,0.0125252057690073,0.000156880779555973,0.0049845431801887,0.75,0.0342472652456229
A3,SSEST,S,294,295,6,300,1.11029791401258,1.1290169329922,0.018719018979616,0.018719018979616,0.000350401671559225,0.00701297896506617,0.5,0.0363751608753954
A3,SSEST,S,294,295,7,301,1.10499639475119,1.13072810395916,0.0257317092079687,0.0257317092079687,0.000662120858763464,0.0100562201685626,0.5,0.0379442444841487
A3,SSEST,S,294,295,8,302,1.09922992315667,1.1293838431032,0.0301539199465324,0.0301539199465324,0.000909258888141883,0.0146120326566393,0,0.0387009018468905
A3,SSEST,S,294,295,9,303,1.09304555005715,1.13027533786825,0.0372297878110968,0.0372297878110968,0.00138605710045929,0.0199676657947688,0,0.0386379555316236
A3,SSEST,S,294,295,10,304,1.08649265996593,1.12859475679065,0.0421020968247181,0.0421020968247181,0.00177258655703794,0.0238962267917542,0,0.0431639665904265
A3,SSEST,S,294,295,11,305,1.07962231191225,1.12873095700604,0.049108645093783,0.049108645093783,0.00241165902294714,0.0296019981739919,0,0.0458080455132431
A3,SSEST,S,294,295,12,306,1.07248657775835,1.12766473977785,0.0551781620195062,0.0551781620195062,0.00304462956385088,0.0371027569090766,0,0.0455432230197884
A3,SSEST,S,294,295,13,307,1.06513788964348,1.12716239207937,0.0620245024358903,0.0620245024358903,0.00384703890241976,0.0460734731063148,0,0.0435801939125771
A3,SSEST,S,294,295,14,308,1.05762840761481,1.12738535439795,0.0697569467831356,0.0697569467831356,0.00486603162450521,0.0538191442182523,0,0.0413650256430024
A3,SSEST,S,301,302,1,302,1.09922992315667,1.10147860220899,0.00224867905232018,0.00224867905232018,5.05655748034358e-06,0.000946534799273302,1,0.00811042833487896
A3,SSEST,S,301,302,2,303,1.09304555005715,1.10201189086174,0.00896634080458947,0.00896634080458947,8.03952674240461e-05,0.0032618541736393,0.5,0.0179834124817319
A3,SSEST,S,301,302,3,304,1.08649265996593,1.10233018295539,0.0158375229894623,0.0158375229894623,0.000250827134441746,0.0077359684312175,0,0.0238850179798037
A3,SSEST,S,301,302,4,305,1.07962231191225,1.1045964686939,0.0249741567816508,0.0249741567816508,0.000623708506954476,0.0122794836148181,0,0.0288838092625323
A3,SSEST,S,301,302,5,306,1.07248657775835,1.10652975783509,0.034043180076744,0.034043180076744,0.00115893810973762,0.0191522275659059,0,0.0308599701103858
A3,SSEST,S,301,302,6,307,1.06513788964348,1.10486604670386,0.0397281570603756,0.0397281570603756,0.00157832646341387,0.0263017381469159,0,0.0319092568518555
A3,SSEST,S,301,302,7,308,1.05762840761481,1.10241021274057,0.0447818051257609,0.0447818051257609,0.00200541007032163,0.0337412386203866,0,0.0342401906109278
A3,SSEST,S,301,302,8,309,1.050009417683,1.10243165835128,0.052422240668283,0.052422240668283,0.00274809131668339,0.0386797318183815,0,0.0398647469020318
A3,SSEST,S,301,302,9,310,1.0423307695096,1.10129949525764,0.0589687257480416,0.0589687257480416,0.00347731061634774,0.0443352727106667,0,0.0446543323310792
A3,SSEST,S,301,302,10,311,1.034640361729,1.10146609355168,0.066825731822679,0.066825731822679,0.00446567843363662,0.0510896912001082,0,0.0440626114050142
A3,SSEST,S,301,302,11,312,1.02698368156921,1.09992539680021,0.0729417152310037,0.0729417152310037,0.00532049382084083,0.0579806800003141,0,0.0436159355825437
A3,SSEST,S,301,302,12,313,1.01940340400532,1.1013004567384,0.0818970527330787,0.0818970527330787,0.00670712724636467,0.0651945794492382,0,0.045112744429808
A3,SSEST,S,301,302,13,314,1.01193905419829,1.10376978521465,0.0918307310163626,0.0918307310163626,0.00843288315899955,0.072228874237662,0,0.0476936283825354
A3,SSEST,S,301,302,14,315,1.00462673548266,1.10172415101973,0.0970974155370647,0.0970974155370647,0.00942790810397742,0.0787910477493681,0,0.0477482434471767
A3,SSEST,S,308,309,1,309,1.050009417683,1.05331644432303,0.00330702664002724,0.00330702664002724,1.09364251978499e-05,0.00121894977109623,0,0.00687774546574493
A3,SSEST,S,308,309,2,310,1.0423307695096,1.05309906749387,0.0107682979842674,0.0107682979842674,0.000115956241477977,0.0053590806696471,0,0.0154554444639636
A3,SSEST,S,308,309,3,311,1.034640361729,1.05324788608819,0.0186075243591959,0.0186075243591959,0.000346239962778068,0.0123161858417589,0,0.0200787089767626
A3,SSEST,S,308,309,4,312,1.02698368156921,1.05337958853716,0.0263959069679494,0.0263959069679494,0.000696743904660637,0.0187968849692831,0,0.0248934364501738
A3,SSEST,S,308,309,5,313,1.01940340400532,1.05289434297591,0.0334909389705957,0.0334909389705957,0.00112164299313217,0.0238731908191505,0,0.032168330481547
A3,SSEST,S,308,309,6,314,1.01193905419829,1.05359422763804,0.0416551734397557,0.0416551734397557,0.00173515347429613,0.029281046128365,0,0.0368222304352342
A3,SSEST,S,308,309,7,315,1.00462673548266,1.05325192289451,0.048625187411848,0.048625187411848,0.00236440885083734,0.034532161755663,0,0.0414197150982821
A3,SSEST,S,308,309,8,316,0.99749892370806,1.05292869096108,0.0554297672530232,0.0554297672530232,0.00307245909772432,0.0417468901718843,0,0.0437824509296399
A3,SSEST,S,308,309,9,317,0.99058432734832,1.05256601194529,0.0619816845969705,0.0619816845969705,0.00384172922547833,0.0497433296489891,0,0.043485798469852
A3,SSEST,S,308,309,10,318,0.983907811500708,1.05376750001215,0.0698596885114424,0.0698596885114424,0.00488037607891576,0.0561144686423614,0,0.0448888780361525
A3,SSEST,S,308,309,11,319,0.977490382733049,1.05368170004705,0.0761913173139999,0.0761913173139999,0.00580511683404262,0.0617872100636038,0,0.0475764069854982
A3,SSEST,S,308,309,12,320,0.971349230721131,1.05286210000696,0.0815128692858315,0.0815128692858315,0.00664434785920905,0.0659529443691073,0,0.0514320611585753
A3,SSEST,S,308,309,13,321,0.965497821768109,1.05387534872565,0.0883775269575436,0.0883775269575436,0.00781058727113135,0.0713052394912809,0,0.0529958247738749
A3,SSEST,S,308,309,14,322,0.959946038622275,1.05609999528007,0.0961539566577984,0.0961539566577984,0.00924558338094976,0.0761728177519897,0,0.057492442619529
A3,SSEST,S,315,316,1,316,0.99749892370806,1.00053660360165,0.00303767989358594,0.00303767989358594,9.2274991358963e-06,0.00122846564097348,0.5,0.00706944601767445
A3,SSEST,S,315,316,2,317,0.99058432734832,1.0005032811937,0.00991895384538211,0.00991895384538211,9.83856453868205e-05,0.00457832072066273,0,0.0173116364599771
A3,SSEST,S,315,316,3,318,0.983907811500708,1.00181542584203,0.0179076143413213,0.0179076143413213,0.000320682651397495,0.00948510001367573,0,0.0208568216428809
A3,SSEST,S,315,316,4,319,0.977490382733049,1.00261551017837,0.0251251274453157,0.0251251274453157,0.000631272029143356,0.0136307194935895,0,0.0239966903821001
A3,SSEST,S,315,316,5,320,0.971349230721131,1.00442921499361,0.0330799842724824,0.0330799842724824,0.00109428535946768,0.0188871774950839,0,0.0282591438184576
A3,SSEST,S,315,316,6,321,0.965497821768109,1.00258550336835,0.0370876816002458,0.0370876816002458,0.00137549612648121,0.0246780316182658,0,0.0313034743209734
A3,SSEST,S,315,316,7,322,0.959946038622275,1.00290306237321,0.0429570237509341,0.0429570237509341,0.00184530588953832,0.0296917424006284,0,0.0337100715221904
A3,SSEST,S,315,316,8,323,0.954700360513806,1.0033486960718,0.0486483355579916,0.0486483355579916,0.00236666055256295,0.0348675184792694,0,0.0362060817295995
A3,SSEST,S,315,316,9,324,0.949764077013851,1.0041658546937,0.05440177767985,0.05440177767985,0.00295955341472783,0.0397873585575315,0,0.0385169760364116
A3,SSEST,S,315,316,10,325,0.94513752917449,1.00531524291465,0.0601777137401568,0.0601777137401568,0.00362135723099226,0.0444547757023114,0,0.0411332070127823
A3,SSEST,S,315,316,11,326,0.940818371425053,1.00357179502193,0.0627534235968751,0.0627534235968751,0.00393799217312884,0.0495826897564308,0,0.0411402859949133
A3,SSEST,S,315,316,12,327,0.936801847864763,1.00440420182251,0.0676023539577448,0.0676023539577448,0.00457007826062822,0.053921216803661,0,0.0425810241439054
A3,SSEST,S,315,316,13,328,0.93308107688634,1.00390656640265,0.0708254895163116,0.0708254895163116,0.00501624996522517,0.057839783865032,0,0.0413332274846977
A3,SSEST,S,315,316,14,329,0.929647338470724,1.00538999764,0.0757426591692718,0.0757426591692718,0.00573695041803248,0.0598547341899927,0,0.0439482819192219
A3,SSEST,S,322,323,1,323,0.954700360513806,0.958645138624875,0.00394477811106853,0.00394477811106853,1.55612743455654e-05,0.00132547050726443,0.75,0.00666034499591339
A3,SSEST,S,322,323,2,324,0.949764077013851,0.960981101932896,0.0112170249190452,0.0112170249190452,0.000125821648034481,0.00411236231889431,0.25,0.0148094444677194
A3,SSEST,S,322,323,3,325,0.94513752917449,0.960884865915921,0.0157473367414319,0.0157473367414319,0.000247978614448052,0.00744100996607839,0,0.0197200957019991
A3,SSEST,S,322,323,4,326,0.940818371425053,0.95916095615741,0.0183425847323567,0.0183425847323567,0.000336450414663686,0.0111699603812247,0,0.0211682969421208
A3,SSEST,S,322,323,5,327,0.936801847864763,0.960445504658802,0.0236436567940388,0.0236436567940388,0.000559022506594297,0.0138762583418308,0,0.0251136717370546
A3,SSEST,S,322,323,6,328,0.93308107688634,0.963332471503462,0.0302513946171219,0.0302513946171219,0.000915146876280832,0.0185514623261178,0,0.0273346907386218
A3,SSEST,S,322,323,7,329,0.929647338470724,0.9654904500192,0.0358431115484757,0.0358431115484757,0.00128472864547648,0.0224240251645644,0,0.0310039027296657
A3,SSEST,S,322,323,8,330,0.926490358988501,0.965128852362677,0.0386384933741761,0.0386384933741761,0.00149293317022625,0.0260849733159545,0,0.0313105995410142
A3,SSEST,S,322,323,9,331,0.92359858890775,0.965034725778572,0.0414361368708227,0.0414361368708227,0.00171695343877755,0.0285283018979568,0,0.0321094121371919
A3,SSEST,S,322,323,10,332,0.920959469419515,0.965813192701038,0.0448537232815223,0.0448537232815223,0.00201185649221537,0.0300361138310129,0,0.0354067001279034
A3,SSEST,S,322,323,11,333,0.918559684630593,0.966596777404593,0.0480370927740006,0.0480370927740006,0.00230756228217794,0.0312002525377796,0,0.0394002379344513
A3,SSEST,S,322,323,12,334,0.916385396619701,0.966647687972811,0.0502622913531101,0.0502622913531101,0.00252629793206493,0.0331394837947079,0,0.0413624821787372
A3,SSEST,S,322,323,13,335,0.914422461290127,0.967689486365725,0.0532670250755979,0.0532670250755979,0.00283737596040437,0.0356010376625944,0,0.0444523025605129
A3,SSEST,S,322,323,14,336,0.912656623564436,0.969035279891771,0.0563786563273341,0.0563786563273341,0.00317855288927565,0.0374151582508506,0,0.0466251924685532
A3,SSEST,S,329,330,1,330,0.926490358988501,0.929325113358831,0.00283475437033087,0.00283475437033087,8.03583234010998e-06,0.00100585550618269,0.75,0.00614511257687492
A3,SSEST,S,329,330,2,331,0.92359858890775,0.929916701530689,0.00631811262293902,0.00631811262293902,3.99185471161414e-05,0.00234059541477363,0.75,0.0136478952946832
A3,SSEST,S,329,330,3,332,0.920959469419515,0.929803246640201,0.00884377722068574,0.00884377722068574,7.82123955291201e-05,0.00347603783597119,0.5,0.0187550946776279
A3,SSEST,S,329,330,4,333,0.918559684630593,0.930220213235647,0.0116605286050544,0.0116605286050544,0.000135967927349292,0.00482421567417464,0.5,0.0227511035765628
A3,SSEST,S,329,330,5,334,0.916385396619701,0.932967360423314,0.0165819638036133,0.0165819638036133,0.000274961523584342,0.00591669673056171,0.25,0.0282486001094346
A3,SSEST,S,329,330,6,335,0.914422461290127,0.932613655028096,0.0181911937379683,0.0181911937379683,0.000330919529612297,0.0073619063669361,0.25,0.0318220602979925
A3,SSEST,S,329,330,7,336,0.912656623564436,0.932676048292665,0.0200194247282288,0.0200194247282288,0.000400777366449219,0.00895493329302676,0.25,0.0344266184387432
A3,SSEST,S,329,330,8,337,0.91107369104209,0.933421690209975,0.0223479991678841,0.0223479991678841,0.000499433066807749,0.0094374940129159,0.25,0.0375291528498772
A3,SSEST,S,329,330,9,338,0.909659685768577,0.933742884835086,0.024083199066509,0.024083199066509,0.000580000477277101,0.0103799669357884,0.25,0.0405011073147085
A3,SSEST,S,329,330,10,339,0.90840097423717,0.933491414894428,0.025090440657258,0.025090440657258,0.000629530212375383,0.0113477821168836,0.5,0.0435900687765319
A3,SSEST,S,329,330,11,340,0.907284376156499,0.933183742047441,0.025899365890942,0.025899365890942,0.00067077715355289,0.0114738890303189,0.5,0.0470029514955754
A3,SSEST,S,329,330,12,341,0.906297252865797,0.932552490201332,0.0262552373355353,0.0262552373355353,0.000689337487545284,0.0117464903583927,0.25,0.0487290205589012
A3,SSEST,S,329,330,13,342,0.905427576564174,0.932789962698136,0.0273623861339618,0.0273623861339618,0.000748700174944025,0.0130184171368207,0.25,0.0504872031369314
A3,SSEST,S,329,330,14,343,0.904663981741778,0.9342697702727,0.0296057885309227,0.0296057885309227,0.000876502714537712,0.0132152565574936,0.25,0.0530792016662343
A3,SSEST,S,336,337,1,337,0.91107369104209,0.911974131739767,0.000900440697676363,0.000900440697676363,8.10793450031896e-07,0.000601795182342682,1,0.00626316373931365
A3,SSEST,S,336,337,2,338,0.909659685768577,0.913735177318142,0.00407549154956455,0.00407549154956455,1.6609631370572e-05,0.00165372926626524,0.75,0.0149796591723437
A3,SSEST,S,336,337,3,339,0.90840097423717,0.915925912829925,0.00752493859275538,0.00752493859275538,5.66247008247393e-05,0.00262636547041059,0.75,0.0224182308591059
A3,SSEST,S,336,337,4,340,0.907284376156499,0.915948675093552,0.00866429893705289,0.00866429893705289,7.50700760706159e-05,0.00343532770608871,0.75,0.0265032963817233
A3,SSEST,S,336,337,5,341,0.906297252865797,0.916861588328938,0.0105643354631411,0.0105643354631411,0.00011160518377778,0.00428852425857242,0.75,0.0303336440647229
A3,SSEST,S,336,337,6,342,0.905427576564174,0.916821435901281,0.011393859337107,0.011393859337107,0.000129820030593781,0.00447898769212155,0.75,0.0323961123397919
A3,SSEST,S,336,337,7,343,0.904663981741778,0.916258241261207,0.0115942595194295,0.0115942595194295,0.000134426853803881,0.00489422909549694,0.75,0.0323551007833723
A3,SSEST,S,336,337,8,344,0.9039958003618,0.91789505735198,0.0138992569901797,0.0138992569901797,0.000193189344879059,0.00573045435514952,0.5,0.0346955922121792
A3,SSEST,S,336,337,9,345,0.903413082447181,0.918630512797154,0.0152174303499726,0.0152174303499726,0.000231570186456267,0.00608130451877469,0.5,0.0371489752633941
A3,SSEST,S,336,337,10,346,0.902906603779488,0.919137656117669,0.0162310523381812,0.0162310523381812,0.000263447060004778,0.0064969295369725,0.5,0.0389627830881537
A3,SSEST,S,336,337,11,347,0.902467862425672,0.91960179264146,0.0171339302157872,0.0171339302157872,0.000293571564639467,0.00665378445808987,0.5,0.042970228132904
A3,SSEST,S,336,337,12,348,0.902089065777401,0.920782017615411,0.0186929518380101,0.0186929518380101,0.000349426448418166,0.00685171818342575,0.75,0.045131601462779
A3,SSEST,S,336,337,13,349,0.901763109723909,0.922987583337601,0.0212244736136922,0.0212244736136922,0.000450478280178315,0.00794832517909869,0.75,0.0449912071922674
