Scenario,Model,ExoMode,WindowDay,WindowDayIdx,ForecastDrivenRMSE,ForecastDrivenMAE,PersistenceRtRMSE,PersistenceRtMAE
A3,ARX,I,182,183,0.0817860618062848,0.0483285112324633,12.3628679197767,7.9533025789393
A3,ARX,I,189,190,0.00775507121051183,0.00536514257388327,36.6858130284577,26.5020667954105
A3,ARX,I,196,197,0.0585365042330987,0.0338426894695821,53.2685421594514,39.2158575000558
A3,ARX,I,203,204,0.02764730377985,0.0166665492351642,55.0974910835819,41.161673054687
A3,ARX,I,210,211,0.0385898018254762,0.022311896428911,33.0394239242726,25.6672092514587
A3,ARX,I,217,218,0.17473974912118,0.10040509678361,15.4702903390001,9.04125844416036
A3,ARX,I,224,225,0.236670674530022,0.134985916981252,68.3457071295404,48.5201819732468
A3,ARX,I,231,232,0.411612573755674,0.239265900813247,96.5839730498462,71.1341909963581
A3,ARX,I,238,239,0.520318648514542,0.305608742546724,85.5330881907944,64.7019051371277
A3,ARX,I,245,246,0.370032518575312,0.221624724080454,46.9714374110701,36.7806226336807
A3,ARX,I,252,253,0.0411249828086328,0.0262572840408666,4.33734132828871,3.56880824341842
A3,ARX,I,259,260,0.00320088385581345,0.00199242425940481,43.5577961311724,30.8872642610443
A3,ARX,I,266,267,0.186321260125256,0.104997463579285,76.2375241930877,55.8441527259378
A3,ARX,I,273,274,0.237466604220776,0.138262229211477,90.1449483386776,66.9757600761263
A3,ARX,I,280,281,0.152758999963653,0.0893995928518539,71.8770961388833,54.6418012298117
A3,ARX,I,287,288,0.254075893166828,0.142744333249831,14.1095416757011,12.0969975669326
A3,ARX,I,294,295,0.491442662301695,0.276888646205537,72.6024386677468,50.0130709401281
A3,ARX,I,301,302,1.04172068244363,0.596837333743224,138.515338631892,100.707220189495
A3,ARX,I,308,309,1.75532428410856,1.02174184865053,152.645942610634,113.867036351163
A3,ARX,I,315,316,1.92473639508186,1.13775948230253,121.517942141685,92.3622836183207
A3,ARX,I,322,323,0.785819482516248,0.478621824224514,75.7160233256961,58.3758830813211
A3,ARX,I,329,330,0.501189280705213,0.2819860192551,38.5412214602882,30.0337095555515
A3,ARX,I,336,337,0.804397898429431,0.471869030472752,16.4104582167095,12.8915132149397
A3,ARX,I,343,344,0.412227510808537,0.245582740406202,5.91627246543106,4.67720292283824
A3,ARX,I,350,351,0.0293274480714341,0.0206880103715353,1.81682345540558,1.44393794426875
A3,ARX,S,49,50,0.321292677214667,0.17027198180384,16.8148985290594,12.3866586646063
A3,ARX,S,56,57,0.601786174386713,0.327031513004763,17.7730475748492,13.2146184094496
A3,ARX,S,63,64,0.85459086163959,0.476518339700858,12.1530632277441,9.31064190545588
A3,ARX,S,70,71,0.99189248182144,0.570989484524473,2.66797595174493,1.59133638584905
A3,ARX,S,77,78,0.914474705117899,0.537541077518865,20.5161481683367,14.38799787887
A3,ARX,S,84,85,0.851277560751751,0.510510101319434,32.1815388231203,23.5285513435294
A3,ARX,S,91,92,0.832371402092548,0.507063276438763,30.5693328809935,22.9838512164065
A3,ARX,S,98,99,0.828109838114344,0.51178065673143,18.391037951174,14.2812214675135
A3,ARX,S,105,106,0.601098352201026,0.37823980802319,2.69042068384922,2.3248742886913
A3,ARX,S,112,113,0.20930567359617,0.135457479474683,13.2609519691012,9.28425003693029
A3,ARX,S,119,120,0.147828791020853,0.0819716210458604,25.6924724100902,18.7299621588022
A3,ARX,S,126,127,0.678217942466859,0.403483647201564,32.49950759399,24.0229113146392
A3,ARX,S,133,134,1.56622296126802,0.939801716895334,28.5949617255344,21.5471542023473
A3,ARX,S,140,141,2.41123783444667,1.45318872864034,9.20825800643359,7.60270696944706
A3,ARX,S,147,148,2.83260311973157,1.73741753066763,23.4526913564687,15.8079661498225
A3,ARX,S,154,155,2.53864067566447,1.57946119384501,51.5506751457048,37.2186155645924
A3,ARX,S,161,162,1.60053919806591,1.01247660624499,58.8438309919444,43.7904695185988
A3,ARX,S,168,169,0.695534128076352,0.449783111574058,43.5889798918609,33.3489074405954
A3,ARX,S,175,176,0.0261000940847108,0.0190651442953984,16.6341874057961,13.4460734184482
A3,ARX,S,182,183,0.185857351568114,0.113109894207696,12.3628679197767,7.9533025789393
A3,ARX,S,189,190,0.25922908566542,0.156526138475735,36.6858130284577,26.5020667954105
A3,ARX,S,196,197,0.267933723924023,0.166152569407067,53.2685421594514,39.2158575000558
A3,ARX,S,203,204,0.275590292938378,0.153690783305576,55.0974910835819,41.161673054687
A3,ARX,S,210,211,1.40064872415079,0.838074456583107,33.0394239242726,25.6672092514587
A3,ARX,S,217,218,2.42823391994007,1.4720457432581,15.4702903390001,9.04125844416036
A3,ARX,S,224,225,2.70440043205087,1.66507994620546,68.3457071295404,48.5201819732468
A3,ARX,S,231,232,2.16233824635945,1.37475864028381,96.5839730498462,71.1341909963581
A3,ARX,S,238,239,1.29589613849694,0.827593929595115,85.5330881907944,64.7019051371277
A3,ARX,S,245,246,0.212169408607349,0.14974681928345,46.9714374110701,36.7806226336807
A3,ARX,S,252,253,0.157926670325429,0.0906932280289539,4.33734132828871,3.56880824341842
A3,ARX,S,259,260,0.262611606808428,0.159897229725175,43.5577961311724,30.8872642610443
A3,ARX,S,266,267,0.540090143674328,0.326417593094448,76.2375241930877,55.8441527259378
A3,ARX,S,273,274,0.643255314706772,0.385516989585848,90.1449483386776,66.9757600761263
A3,ARX,S,280,281,0.365546659456267,0.208438143640365,71.8770961388833,54.6418012298117
A3,ARX,S,287,288,1.46723343874821,0.88404263742817,14.1095416757011,12.0969975669326
A3,ARX,S,294,295,2.56114205228294,1.57658398765342,72.6024386677468,50.0130709401281
A3,ARX,S,301,302,1.44567027375276,0.941184215317565,138.515338631892,100.707220189495
A3,ARX,S,308,309,0.85966308042436,0.449502100596419,152.645942610634,113.867036351163
A3,ARX,S,315,316,4.57457150751207,2.80431250416723,121.517942141685,92.3622836183207
A3,ARX,S,322,323,7.24007343659247,4.5188280063849,75.7160233256961,58.3758830813211
A3,ARX,S,329,330,7.67642659336553,4.84679410000786,38.5412214602882,30.0337095555515
A3,ARX,S,336,337,6.20333525325587,3.93844449213985,16.4104582167095,12.8915132149397
A3,ARX,S,343,344,4.11123093097376,2.60972651468757,5.91627246543106,4.67720292283824
A3,ARX,S,350,351,2.38413453361848,1.51077390879875,1.81682345540558,1.44393794426875
A3,AR,None,49,50,0.0368665108839181,0.0200784527013817,16.8148985290594,12.3866586646063
A3,AR,None,56,57,0.010943822180694,0.00617743043095434,17.7730475748492,13.2146184094496
A3,AR,None,63,64,0.00182533616663346,0.0011583366759932,12.1530632277441,9.31064190545588
A3,AR,None,70,71,0.0054015018731581,0.00254711220281933,2.66797595174493,1.59133638584905
A3,AR,None,77,78,0.0374990455785774,0.0203753890358079,20.5161481683367,14.38799787887
A3,AR,None,84,85,0.0449152200710528,0.0248100045894099,32.1815388231203,23.5285513435294
A3,AR,None,91,92,0.0528862883090307,0.029276763532859,30.5693328809935,22.9838512164065
A3,AR,None,98,99,0.070363608674229,0.0389762970757244,18.391037951174,14.2812214675135
A3,AR,None,105,106,0.0386699635146184,0.0218867187065907,2.69042068384922,2.3248742886913
A3,AR,None,112,113,0.0128121117763702,0.00646638243002989,13.2609519691012,9.28425003693029
A3,AR,None,119,120,0.0439219316492991,0.0242198549243052,25.6924724100902,18.7299621588022
A3,AR,None,126,127,0.0349054077189872,0.0191798027481208,32.49950759399,24.0229113146392
A3,AR,None,133,134,0.0354115460135345,0.0191148992671434,28.5949617255344,21.5471542023473
A3,AR,None,140,141,0.0247921412876454,0.0137163021660821,9.20825800643359,7.60270696944706
A3,AR,None,147,148,0.00461120187240949,0.0018524210762832,23.4526913564687,15.8079661498225
A3,AR,None,154,155,0.0289257273818792,0.0160703361611435,51.5506751457048,37.2186155645924
A3,AR,None,161,162,0.00348736094024871,0.0017034099935732,58.8438309919444,43.7904695185988
A3,AR,None,168,169,0.0158797820147603,0.00844910888188874,43.5889798918609,33.3489074405954
A3,AR,None,175,176,0.0668885986867923,0.0370576832532216,16.6341874057961,13.4460734184482
A3,AR,None,182,183,0.0200917921227694,0.0118302711396804,12.3628679197767,7.9533025789393
A3,AR,None,189,190,0.0744510220827926,0.0407231397571357,36.6858130284577,26.5020667954105
A3,AR,None,196,197,0.0409673224945618,0.0228324548383106,53.2685421594514,39.2158575000558
A3,AR,None,203,204,0.002454279199253,0.00113089932288598,55.0974910835819,41.161673054687
A3,AR,None,210,211,0.0176745994295638,0.00985889649850183,33.0394239242726,25.6672092514587
A3,AR,None,217,218,0.0225780603194346,0.0120855925269682,15.4702903390001,9.04125844416036
A3,AR,None,224,225,0.0163149391881412,0.00899115419679219,68.3457071295404,48.5201819732468
A3,AR,None,231,232,0.0137317252407318,0.00719885793994633,96.5839730498462,71.1341909963581
A3,AR,None,238,239,0.016775266534674,0.00975863163660051,85.5330881907944,64.7019051371277
A3,AR,None,245,246,0.0786209618287209,0.0428714738938457,46.9714374110701,36.7806226336807
A3,AR,None,252,253,0.0861726968573526,0.0489757394211015,4.33734132828871,3.56880824341842
A3,AR,None,259,260,0.0696736589267668,0.0371345713306904,43.5577961311724,30.8872642610443
A3,AR,None,266,267,0.104538935113769,0.0577318223040005,76.2375241930877,55.8441527259378
A3,AR,None,273,274,0.00165363969715615,0.00109994699802688,90.1449483386776,66.9757600761263
A3,AR,None,280,281,0.0128602999320057,0.00786298748671145,71.8770961388833,54.6418012298117
A3,AR,None,287,288,0.0542102304716734,0.0296102929721656,14.1095416757011,12.0969975669326
A3,AR,None,294,295,0.0862041720446908,0.0460093666094638,72.6024386677468,50.0130709401281
A3,AR,None,301,302,0.250960849159979,0.137020166584892,138.515338631892,100.707220189495
A3,AR,None,308,309,0.406495426033285,0.227065287234447,152.645942610634,113.867036351163
A3,AR,None,315,316,0.231595542002082,0.133322537824954,121.517942141685,92.3622836183207
A3,AR,None,322,323,0.126126833160933,0.0691041536120208,75.7160233256961,58.3758830813211
A3,AR,None,329,330,0.175821694898141,0.100282132721337,38.5412214602882,30.0337095555515
A3,AR,None,336,337,0.051203573469526,0.0266117651891753,16.4104582167095,12.8915132149397
A3,AR,None,343,344,0.188972050432313,0.105022879595221,5.91627246543106,4.67720292283824
A3,AR,None,350,351,0.182168999056622,0.102106459729498,1.81682345540558,1.44393794426875
A3,N4SID,I,49,50,7.48806925790969,4.71143265135884,16.8148985290594,12.3866586646063
A3,N4SID,I,56,57,15.2926293663159,9.77532041429167,17.7730475748492,13.2146184094496
A3,N4SID,I,63,64,45.875446241258,28.933845228307,12.1530632277441,9.31064190545588
A3,N4SID,I,70,71,13.0780033579808,8.38086304116666,2.66797595174493,1.59133638584905
A3,N4SID,I,77,78,18.6583619875774,12.1826937899478,20.5161481683367,14.38799787887
A3,N4SID,I,84,85,19.9555595767595,13.2309455005076,32.1815388231203,23.5285513435294
A3,N4SID,I,91,92,29.6239398737438,19.9217100799925,30.5693328809935,22.9838512164065
A3,N4SID,I,98,99,26.2700904440502,17.9361036821874,18.391037951174,14.2812214675135
A3,N4SID,I,105,106,16.4474542217142,11.3119559010611,2.69042068384922,2.3248742886913
A3,N4SID,I,112,113,2.75113350128278,1.99546732075709,13.2609519691012,9.28425003693029
A3,N4SID,I,119,120,4.29215004258499,2.70321395845307,25.6924724100902,18.7299621588022
A3,N4SID,I,126,127,9.05928017789294,5.99813249134631,32.49950759399,24.0229113146392
A3,N4SID,I,133,134,8.23990149371783,5.54121923766434,28.5949617255344,21.5471542023473
A3,N4SID,I,140,141,4.11701819039904,2.91344066609462,9.20825800643359,7.60270696944706
A3,N4SID,I,147,148,5.05474102671175,3.11839251913213,23.4526913564687,15.8079661498225
A3,N4SID,I,154,155,13.2438337212413,8.73327780948243,51.5506751457048,37.2186155645924
A3,N4SID,I,161,162,13.6902986082558,9.42910433012556,58.8438309919444,43.7904695185988
A3,N4SID,I,168,169,7.38742974296442,5.14842885913078,43.5889798918609,33.3489074405954
A3,N4SID,I,175,176,3.05263306417237,2.16800535908833,16.6341874057961,13.4460734184482
A3,N4SID,I,182,183,0.832930936661418,0.449408437047136,12.3628679197767,7.9533025789393
A3,N4SID,I,189,190,3.82841211612227,2.55740255047822,36.6858130284577,26.5020667954105
A3,N4SID,I,196,197,5.42520738454399,3.63710496757913,53.2685421594514,39.2158575000558
A3,N4SID,I,203,204,4.74591416384776,3.32389286572345,55.0974910835819,41.161673054687
A3,N4SID,I,210,211,1.29077900328755,0.690674601387286,33.0394239242726,25.6672092514587
A3,N4SID,I,217,218,8.37967010791739,5.43049042939478,15.4702903390001,9.04125844416036
A3,N4SID,I,224,225,10.1621210341013,7.01521755898846,68.3457071295404,48.5201819732468
A3,N4SID,I,231,232,4.61774470461097,3.44534070135204,96.5839730498462,71.1341909963581
A3,N4SID,I,238,239,7.12998561279607,4.68189166759485,85.5330881907944,64.7019051371277
A3,N4SID,I,245,246,15.055563935657,10.2701908743957,46.9714374110701,36.7806226336807
A3,N4SID,I,252,253,13.7599054487078,9.51928617510797,4.33734132828871,3.56880824341842
A3,N4SID,I,259,260,10.4898584646952,7.14389921134705,43.5577961311724,30.8872642610443
A3,N4SID,I,266,267,10.7516351962915,7.36683284766869,76.2375241930877,55.8441527259378
A3,N4SID,I,273,274,9.96171835131311,6.82396095732658,90.1449483386776,66.9757600761263
A3,N4SID,I,280,281,4.33713077487925,3.20463838032374,71.8770961388833,54.6418012298117
A3,N4SID,I,287,288,3.50669136154113,2.19457486194093,14.1095416757011,12.0969975669326
A3,N4SID,I,294,295,8.3548219279092,5.67210866784548,72.6024386677468,50.0130709401281
A3,N4SID,I,301,302,1.34556914808967,1.02663112641523,138.515338631892,100.707220189495
A3,N4SID,I,308,309,22.1889793111774,14.5268324987717,152.645942610634,113.867036351163
A3,N4SID,I,315,316,49.9096269664122,33.9807193921388,121.517942141685,92.3622836183207
A3,N4SID,I,322,323,57.5409744885031,39.617056510198,75.7160233256961,58.3758830813211
A3,N4SID,I,329,330,50.7707709401131,35.0765611081927,38.5412214602882,30.0337095555515
A3,N4SID,I,336,337,43.0392415571083,29.8347012457622,16.4104582167095,12.8915132149397
A3,N4SID,I,343,344,37.6409967437307,26.203870727479,5.91627246543106,4.67720292283824
A3,N4SID,I,350,351,30.3049779658805,20.9389583306733,1.81682345540558,1.44393794426875
A3,N4SID,None,49,50,1.46689612663299,0.951817879064618,16.8148985290594,12.3866586646063
A3,N4SID,None,56,57,0.233109651878522,0.178500892532944,17.7730475748492,13.2146184094496
A3,N4SID,None,63,64,1.07531956612838,0.648362242514687,12.1530632277441,9.31064190545588
A3,N4SID,None,70,71,2.61055065417064,1.84979027071201,2.66797595174493,1.59133638584905
A3,N4SID,None,77,78,0.101761759130196,0.0777207244141128,20.5161481683367,14.38799787887
A3,N4SID,None,84,85,1.87404718800173,1.19401022233667,32.1815388231203,23.5285513435294
A3,N4SID,None,91,92,2.80630885046689,1.85637495488356,30.5693328809935,22.9838512164065
A3,N4SID,None,98,99,1.51092694685458,0.991237247750161,18.391037951174,14.2812214675135
A3,N4SID,None,105,106,4.08935001382128,2.76317844147495,2.69042068384922,2.3248742886913
A3,N4SID,None,112,113,3.93454674540146,2.64140117002253,13.2609519691012,9.28425003693029
A3,N4SID,None,119,120,4.6952220332325,3.20006725230816,25.6924724100902,18.7299621588022
A3,N4SID,None,126,127,5.8853203594293,3.98194289377273,32.49950759399,24.0229113146392
A3,N4SID,None,133,134,4.63318611592623,3.14161437987002,28.5949617255344,21.5471542023473
A3,N4SID,None,140,141,2.41444836180206,1.47887743410389,9.20825800643359,7.60270696944706
A3,N4SID,None,147,148,1.60791727589559,1.10219553469721,23.4526913564687,15.8079661498225
A3,N4SID,None,154,155,3.77008691324062,2.6708162419358,51.5506751457048,37.2186155645924
A3,N4SID,None,161,162,1.4078614547728,0.880860307822137,58.8438309919444,43.7904695185988
A3,N4SID,None,168,169,6.30632368308012,4.22195993918391,43.5889798918609,33.3489074405954
A3,N4SID,None,175,176,5.55055652794343,3.72484839315137,16.6341874057961,13.4460734184482
A3,N4SID,None,182,183,4.18334711258589,2.78059886656069,12.3628679197767,7.9533025789393
A3,N4SID,None,189,190,1.08061305832632,0.686154006413046,36.6858130284577,26.5020667954105
A3,N4SID,None,196,197,1.26366674083081,0.851204910925097,53.2685421594514,39.2158575000558
A3,N4SID,None,203,204,1.8592046208415,1.27274906985859,55.0974910835819,41.161673054687
A3,N4SID,None,210,211,1.04760372325365,0.802672430489159,33.0394239242726,25.6672092514587
A3,N4SID,None,217,218,1.12998406366434,0.707853634906428,15.4702903390001,9.04125844416036
A3,N4SID,None,224,225,1.10300648266952,0.662617035313701,68.3457071295404,48.5201819732468
A3,N4SID,None,231,232,0.0870812841194027,0.0556058344250719,96.5839730498462,71.1341909963581
A3,N4SID,None,238,239,2.96190034462023,1.98553137344418,85.5330881907944,64.7019051371277
A3,N4SID,None,245,246,3.42583560028626,2.31572139364531,46.9714374110701,36.7806226336807
A3,N4SID,None,252,253,4.50675747047924,2.98678529264144,4.33734132828871,3.56880824341842
A3,N4SID,None,259,260,9.14380965796546,6.17508912190174,43.5577961311724,30.8872642610443
A3,N4SID,None,266,267,3.08464775935293,1.98151536789684,76.2375241930877,55.8441527259378
A3,N4SID,None,273,274,3.22533224981623,2.16269939959968,90.1449483386776,66.9757600761263
A3,N4SID,None,280,281,1.63132785837146,1.10749718585623,71.8770961388833,54.6418012298117
A3,N4SID,None,287,288,0.63084122206159,0.349783132498877,14.1095416757011,12.0969975669326
A3,N4SID,None,294,295,2.03338918377012,1.26256351445259,72.6024386677468,50.0130709401281
A3,N4SID,None,301,302,4.26387712159297,2.90539533807955,138.515338631892,100.707220189495
A3,N4SID,None,308,309,2.46772775990892,1.62184663601569,152.645942610634,113.867036351163
A3,N4SID,None,315,316,5.59530102745897,3.62419538347347,121.517942141685,92.3622836183207
A3,N4SID,None,322,323,10.9884699104845,7.23647703413761,75.7160233256961,58.3758830813211
A3,N4SID,None,329,330,14.8650280369921,10.0369823839241,38.5412214602882,30.0337095555515
A3,N4SID,None,336,337,17.3017200967056,11.7187643854943,16.4104582167095,12.8915132149397
A3,N4SID,None,343,344,15.6027081363534,10.693474280239,5.91627246543106,4.67720292283824
A3,N4SID,None,350,351,19.0482897735445,13.0245167322968,1.81682345540558,1.44393794426875
A3,N4SID,S,49,50,16.4654009923789,10.819737265193,16.8148985290594,12.3866586646063
A3,N4SID,S,56,57,30.2525825294023,20.111475957105,17.7730475748492,13.2146184094496
A3,N4SID,S,63,64,48.9437697611018,33.0714118638536,12.1530632277441,9.31064190545588
A3,N4SID,S,70,71,81.4902233420318,56.8476204600316,2.66797595174493,1.59133638584905
A3,N4SID,S,77,78,87.7155954684402,62.7632575063367,20.5161481683367,14.38799787887
A3,N4SID,S,84,85,17.9086036168687,12.602194505039,32.1815388231203,23.5285513435294
A3,N4SID,S,91,92,0.774722709994312,0.638947249469481,30.5693328809935,22.9838512164065
A3,N4SID,S,98,99,9.58066709060559,6.46621245228204,18.391037951174,14.2812214675135
A3,N4SID,S,105,106,12.4322336470113,8.64909994646001,2.69042068384922,2.3248742886913
A3,N4SID,S,112,113,13.1210915095479,9.05701371422703,13.2609519691012,9.28425003693029
A3,N4SID,S,119,120,7.83049753064222,5.55655748086986,25.6924724100902,18.7299621588022
A3,N4SID,S,126,127,13.0750179411418,8.12189077851408,32.49950759399,24.0229113146392
A3,N4SID,S,133,134,33.1704531136385,21.3697271854672,28.5949617255344,21.5471542023473
A3,N4SID,S,140,141,33.8849521674888,22.2533331414561,9.20825800643359,7.60270696944706
A3,N4SID,S,147,148,16.6386511885852,11.4809512450899,23.4526913564687,15.8079661498225
A3,N4SID,S,154,155,6.38360347591826,3.61693716654003,51.5506751457048,37.2186155645924
A3,N4SID,S,161,162,20.8847123972168,13.851986645243,58.8438309919444,43.7904695185988
A3,N4SID,S,168,169,23.4203050227194,15.9845109649596,43.5889798918609,33.3489074405954
A3,N4SID,S,175,176,22.7519153866525,15.6697216014085,16.6341874057961,13.4460734184482
A3,N4SID,S,182,183,20.5674866765418,14.2370910328253,12.3628679197767,7.9533025789393
A3,N4SID,S,189,190,11.1541600415641,7.74759857359709,36.6858130284577,26.5020667954105
A3,N4SID,S,196,197,3.2167844258281,1.66830388555518,53.2685421594514,39.2158575000558
A3,N4SID,S,203,204,26.8479110974947,17.3524763115532,55.0974910835819,41.161673054687
A3,N4SID,S,210,211,43.6754697413596,28.6089784053711,33.0394239242726,25.6672092514587
A3,N4SID,S,217,218,38.1165490433192,25.4800765540272,15.4702903390001,9.04125844416036
A3,N4SID,S,224,225,8.9587648039471,6.49644131761402,68.3457071295404,48.5201819732468
A3,N4SID,S,231,232,16.5059791276804,10.7734428982409,96.5839730498462,71.1341909963581
A3,N4SID,S,238,239,26.4469503260638,17.9402061266282,85.5330881907944,64.7019051371277
A3,N4SID,S,245,246,28.6015930485001,19.8422670379453,46.9714374110701,36.7806226336807
A3,N4SID,S,252,253,26.873817725842,18.6537272116141,4.33734132828871,3.56880824341842
A3,N4SID,S,259,260,20.4508262778018,14.3105426511691,43.5577961311724,30.8872642610443
A3,N4SID,S,266,267,6.45964875028178,4.70423543757439,76.2375241930877,55.8441527259378
A3,N4SID,S,273,274,13.5418893281935,8.55886532488718,90.1449483386776,66.9757600761263
A3,N4SID,S,280,281,35.3336707550461,23.17619435185,71.8770961388833,54.6418012298117
A3,N4SID,S,287,288,49.6626775409925,33.0795093859477,14.1095416757011,12.0969975669326
A3,N4SID,S,294,295,34.1018235297396,23.5751346184928,72.6024386677468,50.0130709401281
A3,N4SID,S,301,302,9.18951181052095,6.74078026282528,138.515338631892,100.707220189495
A3,N4SID,S,308,309,13.5033455254416,9.03764360583484,152.645942610634,113.867036351163
A3,N4SID,S,315,316,12.6068044691084,8.69782218818783,121.517942141685,92.3622836183207
A3,N4SID,S,322,323,4.58198967793479,3.26696560561459,75.7160233256961,58.3758830813211
A3,N4SID,S,329,330,7.17606050927903,4.7115865296088,38.5412214602882,30.0337095555515
A3,N4SID,S,336,337,19.4186531031109,13.3289683375523,16.4104582167095,12.8915132149397
A3,N4SID,S,343,344,25.9046387530897,18.0182762595998,5.91627246543106,4.67720292283824
A3,N4SID,S,350,351,24.5566132136725,16.9902237115173,1.81682345540558,1.44393794426875
A3,SSEST,I,49,50,6.60368741272924,4.14488594578089,16.8148985290594,12.3866586646063
A3,SSEST,I,56,57,12.3533039874742,7.81910602108017,17.7730475748492,13.2146184094496
A3,SSEST,I,63,64,42.8593574027818,26.9572100882448,12.1530632277441,9.31064190545588
A3,SSEST,I,70,71,8.59976236602688,5.38078132809581,2.66797595174493,1.59133638584905
A3,SSEST,I,77,78,7.8451314263729,4.87585747782269,20.5161481683367,14.38799787887
A3,SSEST,I,84,85,6.75502777904863,4.25205436480604,32.1815388231203,23.5285513435294
A3,SSEST,I,91,92,9.54044855451351,6.14499983966916,30.5693328809935,22.9838512164065
A3,SSEST,I,98,99,9.81006537885023,6.43318957692647,18.391037951174,14.2812214675135
A3,SSEST,I,105,106,16.1577427800768,11.0928194834585,2.69042068384922,2.3248742886913
A3,SSEST,I,112,113,4.41163580641225,2.99362137638772,13.2609519691012,9.28425003693029
A3,SSEST,I,119,120,3.40950611462826,2.25002224376766,25.6924724100902,18.7299621588022
A3,SSEST,I,126,127,1.38015937853436,0.87812898471669,32.49950759399,24.0229113146392
A3,SSEST,I,133,134,2.71236769975829,1.7496646879809,28.5949617255344,21.5471542023473
A3,SSEST,I,140,141,0.798525963542079,0.565273876493986,9.20825800643359,7.60270696944706
A3,SSEST,I,147,148,1.59968266738279,0.902108794405828,23.4526913564687,15.8079661498225
A3,SSEST,I,154,155,3.39556673254452,2.12681059364336,51.5506751457048,37.2186155645924
A3,SSEST,I,161,162,7.60204531336759,5.02304686308988,58.8438309919444,43.7904695185988
A3,SSEST,I,168,169,3.71800039035439,2.48114193250538,43.5889798918609,33.3489074405954
A3,SSEST,I,175,176,0.254683021090365,0.157722850165117,16.6341874057961,13.4460734184482
A3,SSEST,I,182,183,0.548797048381632,0.351367295487405,12.3628679197767,7.9533025789393
A3,SSEST,I,189,190,0.289594297418852,0.157955571943083,36.6858130284577,26.5020667954105
A3,SSEST,I,196,197,0.576630079811688,0.335222735835357,53.2685421594514,39.2158575000558
A3,SSEST,I,203,204,2.11010392416352,1.21484571334966,55.0974910835819,41.161673054687
A3,SSEST,I,210,211,5.59660355073106,3.45240471966797,33.0394239242726,25.6672092514587
A3,SSEST,I,217,218,8.52783405180939,5.42014291028324,15.4702903390001,9.04125844416036
A3,SSEST,I,224,225,7.08942488721441,4.72709951903716,68.3457071295404,48.5201819732468
A3,SSEST,I,231,232,0.791382694831978,0.423638527870042,96.5839730498462,71.1341909963581
A3,SSEST,I,238,239,8.32270975035839,5.36083495963154,85.5330881907944,64.7019051371277
A3,SSEST,I,245,246,11.0514831600788,7.18465280702995,46.9714374110701,36.7806226336807
A3,SSEST,I,252,253,9.37499225941792,6.18721450151814,4.33734132828871,3.56880824341842
A3,SSEST,I,259,260,4.0526813318922,2.64507355388808,43.5577961311724,30.8872642610443
A3,SSEST,I,266,267,3.43649513998303,2.22515184800271,76.2375241930877,55.8441527259378
A3,SSEST,I,273,274,5.59351303675629,3.64442350943992,90.1449483386776,66.9757600761263
A3,SSEST,I,280,281,4.80355007177286,3.25797711495652,71.8770961388833,54.6418012298117
A3,SSEST,I,287,288,2.21553525663336,1.5671177397375,14.1095416757011,12.0969975669326
A3,SSEST,I,294,295,1.70534306252168,1.12933934996555,72.6024386677468,50.0130709401281
A3,SSEST,I,301,302,3.05949463699128,1.57056203323918,138.515338631892,100.707220189495
A3,SSEST,I,308,309,17.2453548451135,11.1334043668266,152.645942610634,113.867036351163
A3,SSEST,I,315,316,34.8265259109049,22.5694109816853,121.517942141685,92.3622836183207
A3,SSEST,I,322,323,38.9957544951852,25.4702659054446,75.7160233256961,58.3758830813211
A3,SSEST,I,329,330,34.5291429916202,22.6632689250172,38.5412214602882,30.0337095555515
A3,SSEST,I,336,337,22.2932660262469,14.6759372264886,16.4104582167095,12.8915132149397
A3,SSEST,I,343,344,21.1497622078139,13.9890456002168,5.91627246543106,4.67720292283824
A3,SSEST,I,350,351,19.2343344652449,12.6622416095626,1.81682345540558,1.44393794426875
A3,SSEST,None,49,50,0.569016394287177,0.31599820880889,16.8148985290594,12.3866586646063
A3,SSEST,None,56,57,1.06288466192939,0.608536433859395,17.7730475748492,13.2146184094496
A3,SSEST,None,63,64,0.939168315861965,0.546243207066307,12.1530632277441,9.31064190545588
A3,SSEST,None,70,71,1.89281782910114,1.20470053194899,2.66797595174493,1.59133638584905
A3,SSEST,None,77,78,0.158341192355717,0.0894472152388955,20.5161481683367,14.38799787887
A3,SSEST,None,84,85,1.17822287840352,0.711520716148414,32.1815388231203,23.5285513435294
A3,SSEST,None,91,92,2.82700826854259,1.87276813667185,30.5693328809935,22.9838512164065
A3,SSEST,None,98,99,0.958215237720179,0.596204399930993,18.391037951174,14.2812214675135
A3,SSEST,None,105,106,1.809754093706,1.14347190206929,2.69042068384922,2.3248742886913
A3,SSEST,None,112,113,1.4032041987225,0.861271132755348,13.2609519691012,9.28425003693029
A3,SSEST,None,119,120,3.0632321589299,2.02513030387427,25.6924724100902,18.7299621588022
A3,SSEST,None,126,127,4.32499994781897,2.84728539112958,32.49950759399,24.0229113146392
A3,SSEST,None,133,134,1.38448111995086,0.923586893377498,28.5949617255344,21.5471542023473
A3,SSEST,None,140,141,3.26205294229109,2.04284777710131,9.20825800643359,7.60270696944706
A3,SSEST,None,147,148,0.0289066254767746,0.0186276065219967,23.4526913564687,15.8079661498225
A3,SSEST,None,154,155,2.49056980977455,1.65133791516623,51.5506751457048,37.2186155645924
