Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,3,87,0.650022175304055,0.654697868808956,0.00467569350490038,2.18621097517676e-05,0.00467569350490038,0.00173055637635879,0.00233784675245019,0.00363173343266052,0.00181792350850385,0,0.75,-0.0375,0.2125,0.0124925714958337
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,4,88,0.650016664378755,0.658116540733022,0.00809987635426768,6.56079969544246e-05,0.00809987635426768,0.00271650514847224,0.00404993817713384,0.00537777196708681,0.00279656302390441,0,0.75,-0.0375,0.2125,0.0174302494604421
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,5,89,0.650012522982027,0.66152650924229,0.0115139862602625,0.000132571879601513,0.0115139862602625,0.00413412037725039,0.00575699313013123,0.00698353263039492,0.00586301593710059,0,0.5,-0.2875,0.3625,0.0222002490150627
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,6,90,0.650009410781695,0.666147055414258,0.0161376446325634,0.000260423574286902,0.0161376446325634,0.00607067505448299,0.0080688223162817,0.00883774372239517,0.0104114717064966,0,0.5,-0.2875,0.3625,0.0277608695099666
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,7,91,0.6500070720142,0.670715693913566,0.0207086218993664,0.000428847020970918,0.0207086218993664,0.00808680415736964,0.0103543109496832,0.0111689365858355,0.0148673711726447,0,0.5,-0.2875,0.3625,0.0344290223620539
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,8,92,0.650005314472457,0.677108977024549,0.0271036625520918,0.000734608523737666,0.0271036625520918,0.0105543627311029,0.0135518312760459,0.0137201430935001,0.020222657920417,0,0.25,-0.5375,0.5625,0.0430050948275011
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,9,93,0.650003993713491,0.683068146122416,0.0330641524089247,0.0010932381745206,0.0330641524089247,0.0139335191682592,0.0165320762044623,0.0162960594241184,0.0298727006285858,0,0.25,-0.5375,0.5625,0.051102945732889
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,10,94,0.650003001189587,0.691192476124927,0.04118947493534,0.001696572845449,0.04118947493534,0.0176094261519062,0.02059473746767,0.0190183739908954,0.0396293062250124,0,0.25,-0.5375,0.5625,0.0593126465840043
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,11,95,0.650002255328414,0.699960160258882,0.0499579049304675,0.00249579226504163,0.0499579049304675,0.0218954133412744,0.0249789524652337,0.0218227059785246,0.0517277015919763,0,0.25,-0.5375,0.5625,0.0683763907433481
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,12,96,0.650001694829553,0.708898082923091,0.0588963880935373,0.00346878453046456,0.0588963880935373,0.0263019926482878,0.0294481940467686,0.0243940720483919,0.0645167008221346,0,0.25,-0.5375,0.5625,0.0767460966949021
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,13,97,0.65000127362675,0.7185373994239,0.0685361257971493,0.00469720053928267,0.0685361257971493,0.0305866594275851,0.0342680628985746,0.027817160411426,0.0755547441141321,0,0.25,-0.5375,0.5625,0.0858808289649736
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,84,85,14,98,0.650000957102049,0.726758855068555,0.0767578979665058,0.00589177490023651,0.0767578979665058,0.0363577907907227,0.0383789489832529,0.0312415801038106,0.0939895294711887,0,0,-0.7875,0.7875,0.0959808380513204
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,1,92,0.650005314472457,0.651058918577194,0.00105360410473676,1.11008160951815e-06,0.00105360410473676,0.000325675542226917,0.00052680205236838,0.000855890050717395,8.28478369353514e-05,0,0.75,-0.0375,0.2125,0.00321337236123012
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,2,93,0.650003993713491,0.65259094007301,0.00258694635951884,6.69229146702777e-06,0.00258694635951884,0.000932440264141674,0.00129347317975942,0.00189999417815631,0.00100251383072181,0,0.75,-0.0375,0.2125,0.00673601640128191
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,3,94,0.650003001189587,0.654805178992902,0.0048021778033156,2.3060911654657e-05,0.0048021778033156,0.00189020504860686,0.0024010889016578,0.00324130433228122,0.00286352948479185,0,0.75,-0.0375,0.2125,0.0113550680487854
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,4,95,0.650002255328414,0.657494745058984,0.0074924897305696,5.61374023626909e-05,0.0074924897305696,0.00284501526488195,0.0037462448652848,0.00491973154430694,0.00413659228237706,0,0.75,-0.0375,0.2125,0.016292090095674
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,5,96,0.650001694829553,0.660500168257552,0.0104984734279986,0.000110217944318392,0.0104984734279986,0.00403441382261324,0.00524923671399929,0.00683112765705315,0.00607449783070713,0,0.75,-0.0375,0.2125,0.0219842807241021
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,6,97,0.65000127362675,0.665507056448733,0.0155057828219828,0.000240429300922496,0.0155057828219828,0.00588238842108101,0.00775289141099139,0.00888093953540093,0.00983691694847222,0,0.5,-0.2875,0.3625,0.0279574775648117
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,7,98,0.650000957102049,0.670396134390848,0.0203951772887996,0.000415963256641566,0.0203951772887996,0.00836250081250942,0.0101975886443998,0.0102970971180391,0.0171365678938535,0,0.25,-0.5375,0.5625,0.0335735689157192
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,8,99,0.65000071924072,0.675909430340148,0.0259087110994284,0.000671261310833643,0.0259087110994284,0.011604675106051,0.0129543555497142,0.0128241222922342,0.0264425601352811,0,0,-0.7875,0.7875,0.0405718455327423
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,9,100,0.650000540493218,0.682164238896327,0.0321636984031088,0.00103450349496615,0.0321636984031088,0.0146952099784452,0.0160818492015544,0.0152307685599717,0.0348158271414772,0,0,-0.7875,0.7875,0.048421808199953
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,10,101,0.650000406168464,0.689470616827065,0.0394702106586005,0.0015578975294343,0.0394702106586005,0.0183116670888341,0.0197351053293002,0.0178644933954893,0.0448029031749639,0,0,-0.7875,0.7875,0.0568675973886528
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,11,102,0.650000305226426,0.696641630027749,0.0466413248013232,0.00217541317922253,0.0466413248013232,0.0222445304665296,0.0233206624006616,0.0198839635484423,0.0568957611502792,0,0,-0.7875,0.7875,0.0653468747710844
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,12,103,0.650000229370755,0.703557301262097,0.053557071891342,0.00286835994957437,0.053557071891342,0.0266896344376622,0.026778535945671,0.0228105600084325,0.0705142590153762,0,0,-0.7875,0.7875,0.0749415060267593
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,13,104,0.650000172366929,0.71236574703435,0.0623655746674211,0.00388946490359768,0.0623655746674211,0.0317191641810808,0.0311827873337105,0.0254674483434577,0.0860860031376955,0,0,-0.7875,0.7875,0.0849095901059199
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,91,92,14,105,0.650000129529842,0.719829783028519,0.069829653498677,0.00487618050774529,0.069829653498677,0.0368591349645824,0.0349148267493385,0.0282018061134043,0.102749474477878,0,0,-0.7875,0.7875,0.0942028803852163
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,1,99,0.65000071924072,0.650395779981571,0.000395060740851161,1.56072988961868e-07,0.000395060740851161,0.000223816118560196,0.00019753037042558,0.0008096421630953,0,0,1,0.2125,0.2125,0.00329969178814682
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,2,100,0.650000540493218,0.651656111453966,0.0016555709607482,2.74091520607271e-06,0.0016555709607482,0.000711412897270064,0.000827785480374099,0.00204438400874387,0.000329188548597315,0,0.75,-0.0375,0.2125,0.00749264396838012
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,3,101,0.650000406168464,0.653116712164394,0.00311630599592971,9.71136306026748e-06,0.00311630599592971,0.00132004535927283,0.00155815299796486,0.00313903135786984,0.00124301976089303,0,0.75,-0.0375,0.2125,0.0117429916313668
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,4,102,0.650000305226426,0.655191970179826,0.00519166495340029,2.69533849883648e-05,0.00519166495340029,0.00200779259729827,0.00259583247670014,0.0047691682857483,0.00167006592539376,0,0.75,-0.0375,0.2125,0.0168184401825381
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,5,103,0.650000229370755,0.657880846784207,0.00788061741345225,6.21041308172069e-05,0.00788061741345225,0.00275334757191512,0.00394030870672613,0.00668677120906953,0.00176298415782239,0,0.75,-0.0375,0.2125,0.0224847782228842
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,6,104,0.650000172366929,0.661634820084319,0.01163464771739,0.000135365027507768,0.01163464771739,0.00400562409085076,0.00581732385869499,0.00920602907693606,0.00300195547319737,0,0.75,-0.0375,0.2125,0.030232390772896
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,7,105,0.650000129529842,0.665099794077628,0.015099664547786,0.000227999869455665,0.015099664547786,0.00536483124690919,0.007549832273893,0.0117632254231122,0.00482868291408611,0,0.75,-0.0375,0.2125,0.0379754735926334
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,8,106,0.65000009733874,0.668790855188229,0.0187907578494896,0.000353092580558154,0.0187907578494896,0.0067403628046507,0.00939537892474479,0.0141262819151653,0.00680997178101805,0,0.75,-0.0375,0.2125,0.0456156614630967
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,9,107,0.650000073147855,0.673039118334422,0.0230390451865662,0.000530797603108639,0.0230390451865662,0.00805920386635994,0.0115195225932831,0.0170024470037943,0.00774444780154238,0,0.75,-0.0375,0.2125,0.0540434331343982
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,10,108,0.650000054968954,0.677880557182661,0.0278805022137071,0.000777322403688525,0.0278805022137071,0.0105281089070193,0.0139402511068535,0.0200757126744227,0.0133605263003107,0,0.5,-0.2875,0.3625,0.0632056174068429
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,11,109,0.650000041307922,0.682973093592857,0.0329730522849357,0.00108722217698511,0.0329730522849357,0.0127344756069699,0.0164865261424679,0.0231645902211418,0.0176540238677549,0,0.5,-0.2875,0.3625,0.0730982927994976
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,12,110,0.650000031041965,0.688885015502978,0.0388849844610121,0.00151204201653315,0.0388849844610121,0.015184490790768,0.019442492230506,0.0264626955457106,0.0224250207822395,0,0.5,-0.2875,0.3625,0.0833718754841211
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,13,111,0.650000023327333,0.695011241674452,0.0450112183471197,0.00202600977709209,0.0450112183471197,0.0184134492971282,0.0225056091735599,0.0294276408029105,0.0309272718606064,0,0.5,-0.2875,0.3625,0.0938451515851645
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,98,99,14,112,0.650000017529961,0.702852503244433,0.0528524857144723,0.0027933852461985,0.0528524857144723,0.0216602689608886,0.0264262428572362,0.0327227397041386,0.0383222277626238,0,0.5,-0.2875,0.3625,0.104765759692781
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,1,106,0.65000009733874,0.650713562002364,0.000713464663623875,5.09031826239929e-07,0.000713464663623875,0.000294375688378283,0.000356732331811938,0.000934388478001069,3.35697878892649e-05,0,0.75,-0.0375,0.2125,0.00381086763953301
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,2,107,0.650000073147855,0.651850474538567,0.0018504013907118,3.42398530674816e-06,0.0018504013907118,0.00076922465862499,0.000925200695355899,0.00216273038228141,0.000373579886175146,0,0.75,-0.0375,0.2125,0.00847167676982563
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,3,108,0.650000054968954,0.653048273348799,0.00304821837984515,9.29163529122577e-06,0.00304821837984515,0.00141637694632105,0.00152410918992257,0.00354716431148118,0.00130242275704096,0,0.75,-0.0375,0.2125,0.0136382639641491
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,4,109,0.650000041307922,0.655372829066042,0.00537278775812056,2.88668482938101e-05,0.00537278775812056,0.00225342832510216,0.00268639387906028,0.00548654392654774,0.00196748965735172,0,0.75,-0.0375,0.2125,0.0196492168593223
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,5,110,0.650000031041965,0.657218113926477,0.00721808288451153,5.21007205276783e-05,0.00721808288451153,0.00296898942633542,0.00360904144225577,0.0073540238717663,0.00239738710448734,0,0.75,-0.0375,0.2125,0.0259133416636415
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,6,111,0.650000023327333,0.659588915860021,0.00958889253268802,9.19468600034401e-05,0.00958889253268802,0.00396721570672865,0.00479444626634401,0.00934674038326181,0.00371128403067311,0,0.75,-0.0375,0.2125,0.0324811979012423
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,7,112,0.650000017529961,0.66247995883472,0.0124799413047588,0.000155748934970225,0.0124799413047588,0.00513871439977443,0.00623997065237941,0.0120741884753879,0.00481005567121762,0,0.75,-0.0375,0.2125,0.0411727953733283
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,8,113,0.650000013173368,0.666423659749304,0.0164236465759359,0.00026973616685125,0.0164236465759359,0.00638700308142776,0.00821182328796793,0.0149560622653858,0.00557362831307118,0,0.75,-0.0375,0.2125,0.050044106505324
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,9,114,0.650000009899487,0.670401524007387,0.0204015141079004,0.000416221777894858,0.0204015141079004,0.00782355330259907,0.0102007570539502,0.0176853360534908,0.00731989675425482,0,0.75,-0.0375,0.2125,0.0598993304881355
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,10,115,0.650000007439239,0.674684640980525,0.0246846335412855,0.000609331133067556,0.0246846335412855,0.00921745139709479,0.0123423167706427,0.0203836424683002,0.00875257204798363,0,0.75,-0.0375,0.2125,0.0697955318900145
A2,Policy Intervention,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partA/forecasts/partA_03_forecast_A2_ARX_I.mat,105,106,11,116,0.65000000559042,0.67955103686196,0.0295510312715399,0.00087326344921153,0.0295510312715399,0.0111074136461831,0.01477551563577,0.0235187386513433,0.0116891071207107,0,0.75,-0.0375,0.2125,0.0797474047022352
